Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Xiao Deming,Pres. of MPS Asia Operations,2022-04-01,Sale,467.23,"4,420","2,065,157","295,047",Apr 05 04:26 PM
BLEGEN THEODORE,CFO,2022-02-22,Sale,452.11,"1,539","695,795","133,168",Feb 24 04:40 PM
BLEGEN THEODORE,CFO,2022-02-14,Sale,429.6,"1,387","595,855","134,652",Feb 16 06:45 PM
Tseng Saria,VP & General Counsel,2022-02-14,Sale,429.6,"1,663","714,425","275,546",Feb 16 06:44 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-02-14,Sale,429.6,"1,663","714,425","299,475",Feb 16 06:44 PM
Hsing Michael,CEO,2022-02-14,Sale,429.6,"6,421","2,758,462","1,059,927",Feb 16 06:45 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-02-14,Sale,429.6,"1,663","714,425","273,597",Feb 16 06:44 PM
Hsing Michael,CEO,2022-02-08,Sale,401.12,"7,663","3,073,783","1,066,348",Feb 09 06:22 PM
BLEGEN THEODORE,CFO,2022-02-08,Sale,401.12,"1,117","448,051","136,039",Feb 09 06:22 PM
Tseng Saria,VP & General Counsel,2022-02-08,Sale,401.12,"1,700","681,904","277,209",Feb 09 06:24 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-02-08,Sale,401.12,"1,700","681,904","301,138",Feb 09 06:23 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-02-08,Sale,401.12,"1,700","681,904","275,260",Feb 09 06:23 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-02-07,Sale,399.28,"8,144","3,251,736","276,960",Feb 09 06:23 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-02-07,Sale,399.28,"7,393","2,951,877","302,838",Feb 09 06:23 PM
Tseng Saria,VP & General Counsel,2022-02-07,Sale,399.28,"7,393","2,951,877","278,909",Feb 09 06:24 PM
BLEGEN THEODORE,CFO,2022-02-07,Sale,399.28,"6,336","2,529,838","137,156",Feb 09 06:22 PM
Hsing Michael,CEO,2022-02-07,Sale,399.28,"29,638","11,833,861","1,074,011",Feb 09 06:22 PM
BLEGEN THEODORE,CFO,2022-01-20,Sale,414.46,"1,897","786,221","116,318",Jan 24 05:15 PM
Tseng Saria,VP & General Counsel,2022-01-03,Sale,490.87,"4,305","2,113,195","246,603",Jan 05 04:10 PM
Hsing Michael,CEO,2022-01-03,Sale,490.87,"10,960","5,379,935","950,325",Jan 05 04:11 PM
BLEGEN THEODORE,CFO,2022-01-03,Sale,490.87,905,"444,237","118,215",Jan 05 04:11 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-01-03,Sale,490.87,"4,305","2,113,195","270,532",Jan 05 04:11 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-01-03,Sale,490.87,"4,305","2,113,195","245,405",Jan 05 04:12 PM
BLEGEN THEODORE,CFO,2021-12-20,Sale,474.35,"1,897","899,842","119,120",Dec 20 05:14 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-11-30,Sale,560.0,"4,366","2,444,960","274,837",Dec 02 04:54 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-11-22,Sale,580.0,427,"247,660","279,203",Nov 23 06:33 PM
BLEGEN THEODORE,CFO,2021-11-22,Sale,567.54,"1,897","1,076,628","121,017",Nov 23 06:34 PM
Moyer James C,Director,2021-11-12,Sale,555.31,"2,000","1,110,620","64,823",Nov 18 07:49 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-11-12,Sale,553.42,"1,625","899,304","272,330",Nov 16 07:33 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-11-12,Sale,553.42,"1,625","899,304","279,630",Nov 16 07:33 PM
Hsing Michael,CEO,2021-11-12,Sale,553.42,"6,273","3,471,591","961,285",Nov 16 07:33 PM
Tseng Saria,VP & General Counsel,2021-11-12,Sale,553.42,"1,625","899,304","250,907",Nov 16 07:34 PM
BLEGEN THEODORE,CFO,2021-11-12,Sale,553.42,"1,364","754,862","122,914",Nov 16 07:32 PM
Hsing Michael,CEO,2021-11-08,Sale,548.27,"7,813","4,283,634","987,155",Nov 10 06:01 PM
BLEGEN THEODORE,CFO,2021-11-08,Sale,548.27,"1,460","800,474","127,085",Nov 10 06:01 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-11-08,Sale,548.27,"2,022","1,108,602","278,831",Nov 10 05:59 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-11-08,Sale,548.27,"2,022","1,108,602","281,255",Nov 10 06:00 PM
BLEGEN THEODORE,CFO,2021-10-20,Sale,496.59,"1,897","942,031","125,738",Oct 20 08:17 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-10-01,Sale,476.16,"4,330","2,061,773","275,977",Oct 05 05:01 PM
BLEGEN THEODORE,CFO,2021-10-01,Sale,476.16,910,"433,306","127,635",Oct 05 05:01 PM
Hsing Michael,CEO,2021-10-01,Sale,476.16,"11,020","5,247,283","975,371",Oct 05 05:02 PM
Tseng Saria,VP & General Counsel,2021-10-01,Sale,476.16,"4,330","2,061,773","254,554",Oct 05 05:02 PM
BLEGEN THEODORE,CFO,2021-09-20,Sale,482.99,"1,897","916,228","128,545",Sep 21 05:53 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-30,Sale,500.0,"4,886","2,443,000","287,607",Aug 30 05:06 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-26,Sale,489.0,"6,495","3,176,055","292,493",Aug 26 06:01 PM
Zhou Jeff,Director,2021-08-24,Sale,490.0,300,"147,000","5,509",Aug 26 06:18 PM
Zhou Jeff,Director,2021-08-20,Sale,477.0,300,"143,100","5,809",Aug 23 04:57 PM
BLEGEN THEODORE,CFO,2021-08-20,Sale,469.24,"1,897","890,148","130,442",Aug 23 04:57 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-19,Sale,462.0,"4,739","2,189,418","298,988",Aug 23 05:54 PM
BLEGEN THEODORE,CFO,2021-08-12,Sale,457.1,"1,379","630,341","132,339",Aug 16 04:45 PM
Hsing Michael,CEO,2021-08-12,Sale,457.1,"6,373","2,913,098","986,391",Aug 16 04:44 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-12,Sale,457.1,"1,651","754,672","303,698",Aug 16 04:44 PM
Tseng Saria,VP & General Counsel,2021-08-12,Sale,457.1,"1,651","754,672","258,861",Aug 16 04:43 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-08-12,Sale,457.1,"1,651","754,672","280,307",Aug 16 04:43 PM
Hsing Michael,CEO,2021-08-09,Sale,459.12,"7,926","3,638,985","992,764",Aug 11 05:09 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-08-09,Sale,459.12,"2,053","942,573","281,958",Aug 11 05:10 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-09,Sale,459.12,"2,053","942,573","305,349",Aug 11 05:10 PM
BLEGEN THEODORE,CFO,2021-08-09,Sale,459.12,"1,474","676,743","133,718",Aug 11 05:09 PM
Tseng Saria,VP & General Counsel,2021-08-09,Sale,459.12,"2,053","942,573","260,512",Aug 11 05:09 PM
Moyer James C,Director,2021-08-06,Sale,460.87,"7,000","3,226,058",0,Aug 10 06:27 PM
Zhou Jeff,Director,2021-08-04,Sale,465.22,400,"186,088","6,109",Aug 05 05:26 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-02,Sale,455.09,"6,495","2,955,808","307,402",Aug 04 04:17 PM
Zhou Jeff,Director,2021-07-23,Sale,410.0,500,"205,000","6,509",Jul 26 07:02 PM
Zhou Jeff,Director,2021-07-21,Sale,402.51,"1,000","402,510","7,009",Jul 21 08:18 PM
BLEGEN THEODORE,CFO,2021-07-20,Sale,382.77,"1,897","726,115","145,854",Jul 21 08:11 PM
Moyer James C,Director,2021-07-16,Sale,381.41,"12,000","4,576,927","233,841",Jul 16 05:57 PM
Zhou Jeff,Director,2021-07-14,Sale,392.66,"1,000","392,660","8,009",Jul 16 05:03 PM
Zhou Jeff,Director,2021-07-07,Sale,387.27,500,"193,635","9,009",Jul 08 04:47 PM
Zhou Jeff,Director,2021-07-06,Sale,380.0,500,"190,000","9,509",Jul 06 06:08 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-07-06,Sale,380.0,"7,734","2,938,920","309,025",Jul 06 05:45 PM
BLEGEN THEODORE,CFO,2021-07-01,Sale,370.45,905,"335,257","147,751",Jul 06 04:46 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-07-01,Sale,370.45,"4,305","1,594,787","284,011",Jul 06 04:47 PM
Hsing Michael,CEO,2021-07-01,Sale,370.45,"10,960","4,060,132","1,000,690",Jul 06 04:45 PM
Tseng Saria,VP & General Counsel,2021-07-01,Sale,370.45,"4,305","1,594,787","262,565",Jul 06 04:44 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-07-01,Sale,370.45,"4,305","1,594,787","316,759",Jul 06 04:44 PM
