Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Ellingsen Catharine D,EVP/Chief Legal Officer/Sec,2022-02-08,Option Exercise,0.0,"1,717",0,"24,281",Feb 10 07:09 PM
Vander Ark Jon,CEO and President,2022-02-08,Option Exercise,0.0,"2,318",0,"14,313",Feb 10 06:55 PM
Pegula Kim S,Director,2022-01-31,Option Exercise,0.0,"3,403",0,"8,660",Feb 01 06:21 PM
Snee James P,Director,2022-01-31,Option Exercise,0.0,"3,403",0,"5,025",Feb 01 06:19 PM
LARSON MICHAEL,Director,2022-01-31,Option Exercise,0.0,"3,403",0,"49,513",Feb 01 06:17 PM
Collins Tomago,Director,2022-01-31,Option Exercise,0.0,"4,270",0,"12,149",Feb 01 07:54 PM
Collins Tomago,Director,2021-11-11,Sale,133.59,"2,000","267,180","7,879",Nov 12 05:31 PM
Weymouth Katharine,Director,2021-10-31,Option Exercise,0.0,848,0,848,Nov 01 07:16 PM
Snee James P,Director,2021-07-31,Option Exercise,0.0,"1,622",0,"1,622",Aug 02 05:35 PM
DelGhiaccio Brian M,EVP Chief Financial Officer,2021-07-07,Sale,114.0,"2,074","236,436","3,379",Jul 08 07:26 PM
