Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Mastercard Foundation,10% Owner,2021-08-12,Sale,360.73,"78,973","28,488,254","106,560,333",Aug 16 04:42 PM
Mastercard Foundation,10% Owner,2021-08-11,Sale,365.93,"78,973","28,898,377","106,639,306",Aug 11 04:09 PM
Mastercard Foundation,10% Owner,2021-08-10,Sale,366.95,"78,973","28,979,119","106,718,279",Aug 11 04:09 PM
Mastercard Foundation,10% Owner,2021-08-09,Sale,370.52,"78,973","29,260,807","106,797,252",Aug 11 04:09 PM
Mastercard Foundation,10% Owner,2021-08-06,Sale,373.89,"78,973","29,527,318","106,876,225",Aug 06 04:23 PM
Mastercard Foundation,10% Owner,2021-08-05,Sale,369.85,"78,973","29,207,880","106,955,198",Aug 06 04:23 PM
Mastercard Foundation,10% Owner,2021-08-04,Sale,365.81,"78,973","28,888,924","107,034,171",Aug 06 04:23 PM
Mastercard Foundation,10% Owner,2021-08-03,Sale,366.05,"78,973","28,908,414","107,113,144",Aug 03 05:27 PM
SACHIN J. MEHRA,Chief Financial Officer,2021-07-30,Option Exercise,90.13,"7,838","706,439","20,320",Aug 02 04:29 PM
SACHIN J. MEHRA,Chief Financial Officer,2021-07-30,Sale,385.42,"7,838","3,020,905","12,482",Aug 02 04:29 PM
Mastercard Foundation,10% Owner,2021-07-30,Sale,385.14,"78,973","30,416,048","107,192,117",Aug 03 05:27 PM
Mastercard Foundation,10% Owner,2021-07-29,Sale,391.39,"78,973","30,909,013","107,271,090",Jul 29 04:39 PM
Mastercard Foundation,10% Owner,2021-07-28,Sale,386.19,"78,973","30,498,836","107,350,063",Jul 29 04:39 PM
Mastercard Foundation,10% Owner,2021-07-27,Sale,390.4,"78,973","30,830,885","107,429,036",Jul 29 04:39 PM
Mastercard Foundation,10% Owner,2021-07-26,Sale,390.29,"78,973","30,822,522","107,508,009",Jul 26 04:53 PM
Mastercard Foundation,10% Owner,2021-07-23,Sale,390.18,"78,973","30,813,890","107,586,982",Jul 26 04:53 PM
Mastercard Foundation,10% Owner,2021-07-22,Sale,379.71,"78,973","29,986,719","107,665,955",Jul 26 04:53 PM
Mastercard Foundation,10% Owner,2021-07-21,Sale,377.75,"78,973","29,832,130","107,744,928",Jul 21 05:00 PM
Mastercard Foundation,10% Owner,2021-07-20,Sale,370.98,"78,973","29,297,348","107,823,901",Jul 21 05:00 PM
Mastercard Foundation,10% Owner,2021-07-19,Sale,370.34,"78,973","29,246,758","107,902,874",Jul 21 05:00 PM
BANGA AJAY,Executive Chairman,2021-07-14,Option Exercise,77.72,"60,000","4,663,200","317,776",Jul 15 05:56 PM
BANGA AJAY,Executive Chairman,2021-07-14,Sale,390.34,"60,000","23,420,233","257,776",Jul 15 05:56 PM
Cairns Ann,Vice Chairman,2021-07-13,Option Exercise,90.13,"15,197","1,369,706","129,443",Jul 14 04:27 PM
Cairns Ann,Vice Chairman,2021-07-13,Sale,380.8,"15,197","5,787,019","114,246",Jul 14 04:27 PM
