Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Breber Pierre R,VP & Chief Financial Officer,2022-01-31,Option Exercise,0.0,"9,697",0,"9,704",Feb 02 05:05 PM
BONNER EIMEAR P,Vice President,2022-01-31,Option Exercise,0.0,"1,361",0,"1,361",Feb 02 05:03 PM
Wirth Michael K,Chairman and CEO,2022-01-31,Option Exercise,0.0,"12,598",0,"12,598",Feb 02 05:00 PM
Pate R. Hewitt,VP and General Counsel,2022-01-31,Option Exercise,0.0,"7,380",0,"7,380",Feb 02 05:23 PM
PARFITT COLIN E,Vice President,2022-01-31,Option Exercise,0.0,"7,550",0,"5,389",Feb 02 05:20 PM
NELSON MARK A,Executive Vice President,2022-01-31,Option Exercise,0.0,"2,815",0,"3,597",Feb 02 05:18 PM
MORRIS RHONDA J,Vice President,2022-01-31,Option Exercise,0.0,"3,539",0,"4,366",Feb 02 05:16 PM
INCHAUSTI DAVID A,Vice Pres. and Controller,2022-01-31,Sale,131.29,"7,200","945,318",0,Feb 02 05:13 PM
Pate R. Hewitt,VP and General Counsel,2022-01-27,Option Exercise,116.0,"65,000","7,540,000","65,000",Jan 28 04:37 PM
Pate R. Hewitt,VP and General Counsel,2022-01-27,Sale,135.0,"65,000","8,775,065",0,Jan 28 04:37 PM
Pate R. Hewitt,VP and General Counsel,2022-01-20,Option Exercise,106.63,"77,382","8,251,438","77,382",Jan 24 04:02 PM
Pate R. Hewitt,VP and General Counsel,2022-01-20,Sale,130.01,"77,382","10,060,132",0,Jan 24 04:02 PM
Pate R. Hewitt,VP and General Counsel,2022-01-19,Option Exercise,99.94,"45,468","4,544,006","45,468",Jan 20 04:07 PM
Pate R. Hewitt,VP and General Counsel,2022-01-19,Sale,130.0,"45,468","5,910,854",0,Jan 20 04:07 PM
Pate R. Hewitt,VP and General Counsel,2022-01-18,Option Exercise,105.4,300,"31,619",300,Jan 20 04:07 PM
JOHNSON JAMES WILLIAM,Executive Vice President,2022-01-18,Option Exercise,116.0,"23,000","2,668,000","23,000",Jan 20 04:33 PM
JOHNSON JAMES WILLIAM,Executive Vice President,2022-01-18,Sale,129.94,"23,000","2,988,654",0,Jan 20 04:33 PM
Pate R. Hewitt,VP and General Counsel,2022-01-18,Sale,130.0,300,"39,000",0,Jan 20 04:07 PM
