Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
BERGLUND STEVEN W,Executive Chairman,2022-02-15,Option Exercise,0.0,"15,066",0,"217,543",Feb 16 06:24 PM
MacQuillan Sandra,Director,2022-02-14,Sale,66.44,"10,500","697,620","6,391",Feb 15 05:33 PM
BERGLUND STEVEN W,Director,2022-01-18,Option Exercise,75.92,"25,439","1,931,329","127,738",Jan 20 04:37 PM
PAINTER ROBERT G,President & CEO,2022-01-18,Option Exercise,75.92,"7,408","562,415","99,174",Jan 20 04:33 PM
Large Peter,Senior Vice President,2021-12-15,Option Exercise,87.18,"1,353","117,955","1,353",Dec 17 04:51 PM
KIRKLAND JAMES A,Senior Vice President,2021-12-08,Sale,88.47,"6,899","610,355","62,727",Dec 10 04:07 PM
FOSBURGH BRYN,Vice President,2021-11-24,Sale,84.54,"2,807","237,293",926,Nov 29 04:16 PM
Langley James Joel,Sr. Vice President,2021-11-18,Sale,87.0,"6,000","522,000","4,372",Nov 22 06:05 PM
Bisio Ronald,Sr. Vice President,2021-11-15,Option Exercise,87.31,"8,515","743,445","42,708",Nov 17 04:41 PM
BERGLUND STEVEN W,Director,2021-11-15,Option Exercise,0.0,"34,310",0,"110,005",Nov 17 06:14 PM
KIRKLAND JAMES A,Senior Vice President,2021-11-15,Option Exercise,0.0,"8,147",0,"71,388",Nov 17 05:38 PM
PAINTER ROBERT G,President & CEO,2021-11-15,Option Exercise,0.0,"6,747",0,"94,728",Nov 17 05:31 PM
MATTHEWS DARRYL R,SVP & Sector Head,2021-11-15,Option Exercise,0.0,"9,279",0,"24,477",Nov 17 05:29 PM
FOSBURGH BRYN,Vice President,2021-11-15,Option Exercise,87.31,"4,804","419,437","5,730",Nov 17 05:22 PM
Shepard Julie A,Vice President Finance,2021-11-15,Option Exercise,0.0,"3,229",0,"35,016",Nov 17 05:20 PM
Langley James Joel,Sr. Vice President,2021-11-15,Option Exercise,0.0,"8,950",0,"13,513",Nov 17 04:43 PM
Dalton James Calvin,Director,2021-11-15,Sale,87.47,"3,778","330,462",0,Nov 17 04:42 PM
FOSBURGH BRYN,Vice President,2021-09-09,Sale,93.65,"3,260","305,299",926,Sep 13 05:01 PM
BERGLUND STEVEN W,Director,2021-09-09,Sale,93.65,"106,650","9,987,772","179,252",Sep 13 05:00 PM
BERGLUND STEVEN W,Director,2021-09-09,Sale,93.65,"54,500","5,103,925","84,195",Sep 13 05:00 PM
FOSBURGH BRYN,Vice President,2021-09-08,Sale,93.85,"25,240","2,368,651","1,523",Sep 10 05:01 PM
BERGLUND STEVEN W,Director,2021-09-07,Sale,94.76,"50,000","4,737,950","285,902",Sep 09 04:56 PM
Bisio Ronald,Sr. Vice President,2021-08-23,Sale,92.28,"3,500","322,987","36,295",Aug 25 05:00 PM
Lloyd Meaghan,Director,2021-08-20,Sale,89.0,"6,050","538,450","34,364",Aug 24 05:21 PM
KIRKLAND JAMES A,Senior Vice President,2021-08-18,Option Exercise,27.48,"25,000","687,000","91,794",Aug 20 05:01 PM
KIRKLAND JAMES A,Senior Vice President,2021-08-18,Sale,89.1,"25,227","2,247,728","66,567",Aug 20 05:01 PM
BERGLUND STEVEN W,Director,2021-08-17,Sale,88.4,"60,000","5,304,119","335,902",Aug 19 05:04 PM
FOSBURGH BRYN,Vice President,2021-08-13,Sale,88.69,"13,046","1,157,046","26,602",Aug 16 05:04 PM
FOSBURGH BRYN,Vice President,2021-08-12,Sale,88.6,"56,200","4,979,522","39,648",Aug 16 05:04 PM
Shepard Julie A,Vice President Finance,2021-08-06,Option Exercise,27.48,"3,854","105,908","34,762",Aug 10 05:11 PM
Shepard Julie A,Vice President Finance,2021-08-06,Sale,89.2,"2,113","188,482","32,649",Aug 10 05:11 PM
PAINTER ROBERT G,President & CEO,2021-08-05,Option Exercise,19.62,"47,660","934,871","135,641",Aug 09 05:47 PM
MATTHEWS DARRYL R,SVP & Sector Head,2021-08-05,Sale,88.86,"15,000","1,332,962","17,307",Aug 09 05:47 PM
PAINTER ROBERT G,President & CEO,2021-08-05,Sale,87.61,"47,660","4,175,407","87,981",Aug 09 05:47 PM
