Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
LASKAWY PHILIP A,Director,2022-03-01,Sale,59.88,797,"47,724","7,365",Mar 02 03:57 PM
HARRIS WALTER L,Director,2022-03-01,Sale,59.9,797,"47,740","17,908",Mar 02 03:55 PM
FRIBOURG PAUL J,Director,2022-03-01,Sale,59.87,797,"47,716",0,Mar 02 03:53 PM
DIKER CHARLES M,Director,2022-03-01,Sale,59.91,797,"47,748","14,908",Mar 02 03:52 PM
BOWER JOSEPH L,Director,2022-03-01,Sale,59.87,399,"23,888","12,788",Mar 02 03:50 PM
BERMAN ANN E,Director,2022-03-01,Sale,59.89,797,"47,732",0,Mar 02 03:48 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-15,Sale,61.86,"5,001","309,362","6,993",Feb 15 04:19 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-14,Sale,62.03,"1,303","80,825","11,994",Feb 14 04:34 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-11,Option Exercise,0.0,"7,414",0,"17,397",Feb 14 04:34 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2022-02-11,Option Exercise,0.0,"7,414",0,"45,593",Feb 14 04:39 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-02-11,Option Exercise,0.0,"9,398",0,"9,398",Feb 14 04:31 PM
Alpert Marc A,"Sr. VP, Gen. Coun. & Secy.",2022-02-11,Option Exercise,0.0,"7,414",0,"14,407",Feb 14 04:35 PM
Alpert Marc A,"Sr. VP, Gen. Coun. & Secy.",2022-02-11,Sale,62.35,"3,314","206,628","6,993",Feb 14 04:35 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-02-11,Sale,62.28,"4,200","261,576",0,Feb 14 04:31 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2022-02-10,Option Exercise,0.0,"6,691",0,"40,592",Feb 14 04:39 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-10,Option Exercise,38.66,"62,941","2,433,319","66,233",Feb 14 04:34 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-02-10,Option Exercise,0.0,"8,481",0,"8,481",Feb 14 04:31 PM
Alpert Marc A,"Sr. VP, Gen. Coun. & Secy.",2022-02-10,Option Exercise,0.0,"6,691",0,"13,684",Feb 14 04:35 PM
Alpert Marc A,"Sr. VP, Gen. Coun. & Secy.",2022-02-10,Sale,61.96,"2,990","185,260","6,993",Feb 14 04:35 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-02-10,Sale,62.35,"3,791","236,369",0,Feb 14 04:31 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-10,Sale,61.96,"16,888","1,046,380","9,983",Feb 14 04:34 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-01-03,Option Exercise,39.55,"60,000","2,373,150","60,000",Jan 04 03:11 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-01-03,Sale,58.1,"19,156","1,112,964",0,Jan 04 03:11 PM
WELTERS ANTHONY,Director,2022-01-01,Option Exercise,0.0,"1,959",0,"5,724",Jan 04 08:36 AM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2021-12-07,Option Exercise,42.91,"22,500","965,475","56,401",Dec 08 02:49 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2021-12-07,Sale,56.89,"5,366","305,272","33,901",Dec 08 02:49 PM
BERMAN ANN E,Director,2021-12-01,Option Exercise,37.78,"1,500","56,670","1,500",Dec 02 12:57 PM
BOWER JOSEPH L,Director,2021-12-01,Option Exercise,37.78,"1,500","56,670","13,661",Dec 02 12:59 PM
DIKER CHARLES M,Director,2021-12-01,Option Exercise,37.78,"1,500","56,670","16,408",Dec 02 01:00 PM
FRIBOURG PAUL J,Director,2021-12-01,Option Exercise,37.78,"1,500","56,670","1,500",Dec 02 01:02 PM
HARRIS WALTER L,Director,2021-12-01,Option Exercise,37.78,"1,500","56,670","19,408",Dec 02 01:03 PM
LASKAWY PHILIP A,Director,2021-12-01,Option Exercise,37.78,"1,500","56,670","8,865",Dec 02 01:05 PM
LASKAWY PHILIP A,Director,2021-12-01,Sale,54.69,459,"25,103","7,365",Dec 02 01:05 PM
HARRIS WALTER L,Director,2021-12-01,Sale,54.69,459,"25,103","17,908",Dec 02 01:03 PM
FRIBOURG PAUL J,Director,2021-12-01,Sale,54.73,459,"25,121",0,Dec 02 01:02 PM
DIKER CHARLES M,Director,2021-12-01,Sale,54.7,459,"25,107","14,908",Dec 02 01:00 PM
BOWER JOSEPH L,Director,2021-12-01,Sale,54.71,230,"12,583","12,390",Dec 02 12:59 PM
BERMAN ANN E,Director,2021-12-01,Sale,54.71,459,"25,112",0,Dec 02 12:57 PM
TISCH JAMES S,Pres.&Chief Exec. Officer,2021-11-18,Option Exercise,39.55,"60,000","2,373,150","619,995",Nov 19 04:05 PM
TISCH ANDREW H,Co-Ch. of Bd/Off. Pres./Ch. EC,2021-11-18,Option Exercise,39.55,"60,000","2,373,150","1,860,851",Nov 19 04:03 PM
SCHWARTZ MARK S,"V.P., C.A.O. and Treasurer",2021-11-09,Option Exercise,44.8,"37,500","1,679,950","43,686",Nov 10 11:51 AM
SCHWARTZ MARK S,"V.P., C.A.O. and Treasurer",2021-11-09,Sale,57.73,"8,759","505,657","6,186",Nov 10 11:51 AM
HARRIS WALTER L,Director,2021-09-01,Option Exercise,35.04,"1,500","52,560","19,408",Sep 01 04:45 PM
LASKAWY PHILIP A,Director,2021-09-01,Option Exercise,35.04,"1,500","52,560","8,865",Sep 01 04:46 PM
BERMAN ANN E,Director,2021-09-01,Option Exercise,35.04,"1,500","52,560","1,500",Sep 01 04:41 PM
BOWER JOSEPH L,Director,2021-09-01,Option Exercise,35.04,"1,500","52,560","13,380",Sep 01 04:42 PM
FRIBOURG PAUL J,Director,2021-09-01,Option Exercise,35.04,"1,500","52,560","1,500",Sep 01 04:44 PM
DIKER CHARLES M,Director,2021-09-01,Option Exercise,35.04,"1,500","52,560","16,408",Sep 01 04:43 PM
LASKAWY PHILIP A,Director,2021-09-01,Sale,55.62,561,"31,203","7,365",Sep 01 04:46 PM
FRIBOURG PAUL J,Director,2021-09-01,Sale,55.63,561,"31,208",0,Sep 01 04:44 PM
BOWER JOSEPH L,Director,2021-09-01,Sale,55.62,280,"15,574","12,161",Sep 01 04:42 PM
BERMAN ANN E,Director,2021-09-01,Sale,55.62,561,"31,203",0,Sep 01 04:41 PM
HARRIS WALTER L,Director,2021-09-01,Sale,55.62,561,"31,203","17,908",Sep 01 04:45 PM
DIKER CHARLES M,Director,2021-09-01,Sale,55.62,561,"31,203","14,908",Sep 01 04:43 PM
EDELSON DAVID B,Sr. Vice President & CFO,2021-08-11,Option Exercise,39.55,"45,000","1,779,862","74,813",Aug 11 04:37 PM
EDELSON DAVID B,Sr. Vice President & CFO,2021-08-11,Sale,55.92,"12,863","719,299","29,813",Aug 11 04:37 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2021-08-10,Option Exercise,40.12,"33,750","1,353,938","67,651",Aug 10 02:29 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2021-08-10,Sale,55.56,"9,166","509,263","33,901",Aug 10 02:29 PM
