Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Wyatt Christopher F.,SVP & Controller,2021-10-29,Option Exercise,79.8,"5,260","419,748","33,007",Nov 02 07:36 PM
HAZEN SAMUEL N,CEO,2021-10-29,Option Exercise,47.97,"152,625","7,321,421","451,454",Nov 02 07:34 PM
RUTHERFORD BILL B,CFO and EVP,2021-10-29,Option Exercise,47.97,"78,625","3,771,641","128,082",Nov 02 07:35 PM
Englebright Jane D.,SVP and Chief Nursing Officer,2021-08-05,Sale,250.12,"4,018","1,004,997",0,Aug 09 05:33 PM
MOORE A BRUCE JR,Group President - Service Line,2021-08-03,Option Exercise,37.18,"37,500","1,394,250","139,881",Aug 05 07:17 PM
Cuffe Michael S.,President-Physician Services,2021-08-03,Sale,251.91,"2,500","629,774","17,914",Aug 05 07:16 PM
Hall Charles J,Group President,2021-08-03,Sale,252.94,"6,000","1,517,640","194,870",Aug 04 09:02 PM
Englebright Jane D.,SVP and Chief Nursing Officer,2021-08-02,Sale,249.57,409,"102,073","4,018",Aug 03 07:26 PM
Perlin Jonathan B,Pres-Clinical Operations & CMO,2021-08-02,Sale,250.0,"40,000","10,000,006",0,Aug 04 09:11 PM
Hall Charles J,Group President,2021-08-02,Sale,250.94,"3,000","752,820","200,870",Aug 04 09:02 PM
Englebright Jane D.,SVP and Chief Nursing Officer,2021-07-30,Sale,249.43,"2,900","723,352","4,427",Aug 03 07:26 PM
Englebright Jane D.,SVP and Chief Nursing Officer,2021-07-29,Sale,249.36,200,"49,872","7,327",Jul 29 06:32 PM
Englebright Jane D.,SVP and Chief Nursing Officer,2021-07-27,Option Exercise,61.09,"8,800","537,581","12,309",Jul 29 06:32 PM
Paslick P. Martin,SVP and CIO,2021-07-27,Sale,250.0,"7,466","1,866,500","12,878",Jul 29 06:34 PM
Hall Charles J,Group President,2021-07-27,Sale,249.94,"3,000","749,820","203,870",Jul 29 06:33 PM
Whalen Kathleen M,SVP & Chief Ethics Officer,2021-07-22,Sale,246.9,886,"218,752","8,877",Jul 26 06:15 PM
Paslick P. Martin,SVP and CIO,2021-07-21,Option Exercise,69.58,"17,080","1,188,426","29,958",Jul 23 07:19 PM
Torres Kathryn A.,SVP-Payer Contracting & Align.,2021-07-21,Sale,252.0,"1,000","252,000","15,899",Jul 23 07:10 PM
