Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Jewell Marcus,EVP Chief Revenue Officer,2022-03-03,Sale,34.38,"29,099","1,000,388","34,644",Mar 04 04:55 PM
Athreya Anand,EVP Chief Development Officer,2022-02-21,Option Exercise,0.0,"16,665",0,"186,586",Feb 23 06:56 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-02-21,Option Exercise,0.0,"17,325",0,"125,616",Feb 23 06:56 PM
Miller Kenneth Bradley,EVP CFO,2022-02-21,Option Exercise,0.0,"18,645",0,"167,852",Feb 23 06:32 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2022-02-21,Option Exercise,0.0,"15,312",0,"71,294",Feb 23 07:17 PM
rahim rami,Chief Executive Officer,2022-02-21,Option Exercise,0.0,"57,918",0,"152,698",Feb 23 06:32 PM
rahim rami,Chief Executive Officer,2022-02-19,Option Exercise,0.0,"64,158",0,"127,918",Feb 23 06:32 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2022-02-19,Option Exercise,0.0,"18,734",0,"66,146",Feb 23 07:17 PM
Miller Kenneth Bradley,EVP CFO,2022-02-19,Option Exercise,0.0,"19,414",0,"158,833",Feb 23 06:32 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-02-19,Option Exercise,0.0,"20,808",0,"118,608",Feb 23 06:56 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-02-18,Option Exercise,0.0,"34,941",0,"110,875",Feb 23 06:56 PM
Miller Kenneth Bradley,EVP CFO,2022-02-18,Option Exercise,0.0,"34,941",0,"156,745",Feb 23 06:32 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2022-02-18,Option Exercise,0.0,"65,241",0,"79,155",Feb 23 07:17 PM
Athreya Anand,EVP Chief Development Officer,2022-02-18,Option Exercise,0.0,"53,675",0,"179,210",Feb 23 06:56 PM
rahim rami,Chief Executive Officer,2022-02-18,Option Exercise,0.0,"131,874",0,"131,874",Feb 23 06:32 PM
rahim rami,Chief Executive Officer,2022-02-11,Sale,34.23,"5,555","190,167","719,398",Feb 11 06:22 PM
rahim rami,Chief Executive Officer,2022-02-10,Sale,35.03,"5,555","194,601","724,953",Feb 11 06:22 PM
rahim rami,Chief Executive Officer,2022-02-09,Sale,35.05,"5,555","194,682","730,508",Feb 11 06:22 PM
STENSRUD WILLIAM,Director,2022-02-04,Sale,35.39,"10,000","353,920","91,969",Feb 04 06:02 PM
Miller Kenneth Bradley,EVP CFO,2022-02-01,Sale,34.78,"6,000","208,680","121,804",Feb 02 05:05 PM
rahim rami,Chief Executive Officer,2021-12-17,Sale,33.58,"5,555","186,557","736,063",Dec 17 06:34 PM
rahim rami,Chief Executive Officer,2021-12-16,Sale,33.59,"5,555","186,614","741,618",Dec 17 06:34 PM
rahim rami,Chief Executive Officer,2021-12-15,Sale,33.75,"5,555","187,496","747,173",Dec 17 06:34 PM
STENSRUD WILLIAM,Director,2021-11-05,Sale,31.3,"20,000","625,912","101,969",Nov 05 06:47 PM
rahim rami,Chief Executive Officer,2021-11-05,Sale,31.29,"5,555","173,819","752,728",Nov 05 06:47 PM
rahim rami,Chief Executive Officer,2021-11-04,Sale,31.2,"5,555","173,318","758,283",Nov 05 06:47 PM
rahim rami,Chief Executive Officer,2021-11-03,Sale,31.32,"5,555","173,994","763,838",Nov 05 06:47 PM
Miller Kenneth Bradley,EVP CFO,2021-11-01,Sale,29.44,"6,000","176,640","126,724",Nov 02 04:59 PM
Austin Thomas A,VP Corp Controller & CAO,2021-10-18,Option Exercise,0.0,"6,600",0,"15,432",Oct 19 06:30 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2021-08-17,Option Exercise,0.0,"11,550",0,"20,006",Aug 18 06:04 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2021-08-16,Option Exercise,0.0,"16,500",0,"16,500",Aug 18 06:04 PM
STENSRUD WILLIAM,Director,2021-08-10,Sale,28.31,"10,000","283,131","121,969",Aug 10 04:50 PM
rahim rami,Chief Executive Officer,2021-08-04,Sale,28.68,"5,555","159,327","769,393",Aug 04 07:59 PM
rahim rami,Chief Executive Officer,2021-08-03,Sale,28.86,"5,555","160,317","774,948",Aug 04 07:59 PM
rahim rami,Chief Executive Officer,2021-08-02,Sale,28.14,"5,565","156,593","780,503",Aug 04 07:59 PM
Miller Kenneth Bradley,EVP CFO,2021-08-02,Sale,28.18,"6,000","169,080","132,724",Aug 03 04:24 PM
Austin Thomas A,VP Corp Controller & CAO,2021-07-17,Option Exercise,0.0,"3,400",0,"9,830",Jul 19 07:36 PM
