Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2021-12-03,Sale,84.6,"2,500","211,500","107,772",Dec 07 04:50 PM
SANGHI STEVE,Executive Chair,2021-12-01,Sale,83.79,"94,322","7,903,562","10,004,314",Dec 02 05:19 PM
Bjornholt James Eric,Senior VP and CFO,2021-11-22,Sale,82.75,"1,897","156,977","31,545",Nov 23 02:07 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2021-11-22,Sale,82.75,"3,793","313,871","14,040",Nov 23 02:08 PM
CHAPMAN MATTHEW W,Director,2021-11-22,Sale,82.75,"1,000","82,750","39,386",Nov 23 02:08 PM
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2021-11-15,Option Exercise,83.21,"6,322","526,054","110,876",Nov 17 02:36 PM
MOORTHY GANESH,President & CEO,2021-11-15,Option Exercise,83.21,"18,856","1,569,008","692,276",Nov 17 02:35 PM
SANGHI STEVE,Executive Chair,2021-11-15,Option Exercise,83.21,"41,808","3,478,844","10,098,636",Nov 17 02:35 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2021-11-15,Option Exercise,83.21,"8,706","724,426","45,350",Nov 17 02:34 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2021-11-15,Option Exercise,83.21,"7,592","631,730","18,550",Nov 17 02:32 PM
Bjornholt James Eric,Senior VP and CFO,2021-11-15,Option Exercise,83.21,"5,630","468,472","33,968",Nov 17 02:31 PM
MEYERCORD WADE F,Director,2021-08-24,Sale,148.83,500,"74,414","16,788",Aug 25 05:45 PM
Rapp Karen Marie,Director,2021-08-23,Option Exercise,147.88,555,"82,073",555,Aug 25 05:45 PM
Johnson Karlton D,Director,2021-08-23,Option Exercise,147.88,297,"43,920",297,Aug 25 05:44 PM
CHAPMAN MATTHEW W,Director,2021-08-23,Sale,146.08,500,"73,040","20,193",Aug 24 04:11 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2021-08-23,Sale,146.08,"2,226","325,174","6,736",Aug 24 04:10 PM
Bjornholt James Eric,Senior VP and CFO,2021-08-23,Sale,146.08,"1,091","159,373","29,411",Aug 24 04:09 PM
MEYERCORD WADE F,Director,2021-08-18,Option Exercise,143.67,"1,145","164,502","17,288",Aug 19 05:21 PM
DAY L B,Director,2021-08-18,Option Exercise,143.67,"1,145","164,502","9,851",Aug 19 05:20 PM
Johnson Esther,Director,2021-08-18,Option Exercise,143.67,"1,145","164,502","10,229",Aug 19 05:21 PM
CHAPMAN MATTHEW W,Director,2021-08-18,Option Exercise,143.67,"1,145","164,502","20,693",Aug 19 05:19 PM
MEYERCORD WADE F,Director,2021-08-16,Sale,151.8,692,"105,046","16,143",Aug 17 06:37 PM
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2021-08-15,Option Exercise,150.41,"3,691","555,163","53,489",Aug 18 04:42 PM
MOORTHY GANESH,President & CEO,2021-08-15,Option Exercise,150.41,"11,010","1,656,014","340,345",Aug 18 04:41 PM
SANGHI STEVE,Executive Chair,2021-08-15,Option Exercise,150.41,"25,617","3,853,053","5,028,414",Aug 18 04:42 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2021-08-15,Option Exercise,150.41,"4,456","670,227","9,199",Aug 18 04:40 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2021-08-15,Option Exercise,150.41,"5,041","758,217","20,041",Aug 18 04:39 PM
Bjornholt James Eric,Senior VP and CFO,2021-08-15,Option Exercise,150.41,"3,295","495,601","30,665",Aug 18 04:37 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2021-08-12,Sale,151.0,"3,478","525,178","16,897",Aug 13 04:52 PM
Johnson Esther,Director,2021-08-10,Option Exercise,150.5,692,"104,146","9,084",Aug 11 07:29 PM
MEYERCORD WADE F,Director,2021-08-10,Option Exercise,150.5,692,"104,146","16,835",Aug 11 07:29 PM
DAY L B,Director,2021-08-10,Option Exercise,150.5,692,"104,146","8,706",Aug 11 07:28 PM
CHAPMAN MATTHEW W,Director,2021-08-10,Option Exercise,150.5,692,"104,146","19,548",Aug 11 07:27 PM
