Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-10-29,Option Exercise,95.32,"6,000","571,920","145,112",Nov 01 04:07 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-10-29,Sale,208.57,"9,000","1,877,130","136,112",Nov 01 04:07 PM
MCINERNEY RYAN,PRESIDENT,2021-10-01,Option Exercise,45.98,"11,194","514,651","11,194",Oct 01 04:29 PM
MCINERNEY RYAN,PRESIDENT,2021-10-01,Sale,224.17,"11,194","2,509,359",0,Oct 01 04:29 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-09-30,Option Exercise,95.32,"6,000","571,920","148,112",Sep 30 04:03 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-09-30,Sale,227.58,"9,000","2,048,220","139,112",Sep 30 04:03 PM
MCINERNEY RYAN,PRESIDENT,2021-09-01,Option Exercise,45.05,"11,193","504,217","11,193",Sep 02 05:52 PM
MCINERNEY RYAN,PRESIDENT,2021-09-01,Sale,229.1,"11,193","2,564,316",0,Sep 02 05:52 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-08-31,Option Exercise,95.32,"6,000","571,920","151,112",Aug 31 04:11 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-08-31,Sale,230.91,"9,000","2,078,190","142,112",Aug 31 04:11 PM
MCINERNEY RYAN,PRESIDENT,2021-08-02,Option Exercise,45.05,"11,193","504,217","11,193",Aug 03 06:14 PM
MCINERNEY RYAN,PRESIDENT,2021-08-02,Sale,246.29,"11,193","2,756,679",0,Aug 03 06:14 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-07-30,Option Exercise,95.32,"6,000","571,920","154,112",Jul 30 04:05 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-07-30,Sale,247.21,"9,000","2,224,890","145,112",Jul 30 04:05 PM
MAHON TULLIER KELLY,"EVP, CHIEF LEGAL & ADMIN OFFIC",2021-07-28,Sale,248.71,"2,091","520,053","32,055",Jul 30 04:08 PM
Taneja Rajat,"PRESIDENT, TECHNOLOGY",2021-07-06,Option Exercise,80.15,"42,336","3,393,230","293,192",Jul 07 06:46 PM
Taneja Rajat,"PRESIDENT, TECHNOLOGY",2021-07-06,Sale,240.0,"42,336","10,160,640","250,856",Jul 07 06:46 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-06-30,Option Exercise,95.32,"6,000","571,920","157,112",Jul 01 04:41 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-06-30,Sale,235.11,"9,000","2,115,990","148,112",Jul 01 04:41 PM
