Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
HOGLUND ROBERT N,SVP & CFO,2021-12-31,Buy,85.32,139,"11,877","43,312",Jan 05 05:32 PM
Ketschke Matthew,President CECONY,2021-12-31,Buy,85.32,7,636,897,Jan 05 05:32 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-12-31,Buy,85.32,12,"1,016",809,Jan 05 05:30 PM
Donnley Deneen L,SVP and General Counsel,2021-12-31,Buy,85.32,37,"3,147","1,036",Jan 05 05:31 PM
Cawley Timothy,"Director, President, CEO",2021-12-31,Buy,85.32,70,"5,961","17,362",Jan 05 05:29 PM
Miller Joseph,VP & Controller,2021-12-15,Buy,83.26,1,82,"1,011",Dec 16 04:56 PM
Saegusa Yukari,Vice President and Treasurer,2021-12-03,Sale,80.45,"1,451","116,740","1,080",Dec 06 05:01 PM
Sanchez Robert,"President & CEO, O&R",2021-11-30,Buy,75.4,31,"2,311","7,141",Dec 06 05:02 PM
Nachmias Stuart,President & CEO CET,2021-11-30,Buy,75.4,9,667,"1,208",Dec 06 04:59 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-11-30,Buy,75.4,28,"2,079","8,490",Dec 06 05:00 PM
Miller Joseph,VP & Controller,2021-11-30,Buy,75.4,3,222,"1,010",Dec 06 04:58 PM
Ketschke Matthew,President CECONY,2021-11-30,Buy,75.4,1,111,887,Dec 06 04:56 PM
Cawley Timothy,"Director, President, CEO",2021-11-30,Buy,75.4,31,"2,316","17,172",Dec 06 04:53 PM
HOGLUND ROBERT N,SVP & CFO,2021-11-30,Buy,75.4,31,"2,315","43,173",Dec 06 04:54 PM
Donnley Deneen L,SVP and General Counsel,2021-11-30,Buy,75.4,31,"2,313",999,Dec 06 04:51 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-11-30,Buy,75.4,4,333,797,Dec 06 04:49 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-10-31,Buy,75.4,28,"2,079","8,463",Nov 04 05:04 PM
Ketschke Matthew,President CECONY,2021-10-31,Buy,75.4,1,111,885,Nov 04 05:02 PM
Donnley Deneen L,SVP and General Counsel,2021-10-31,Buy,75.4,31,"2,313",968,Nov 04 04:56 PM
HOGLUND ROBERT N,SVP & CFO,2021-10-31,Buy,75.4,31,"2,315","43,143",Nov 04 04:58 PM
Cawley Timothy,"Director, President, CEO",2021-10-31,Buy,75.4,31,"2,316","17,142",Nov 04 04:56 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-10-31,Buy,75.4,4,333,793,Nov 04 04:54 PM
Sanchez Robert,"President & CEO, O&R",2021-10-31,Buy,75.4,31,"2,311","7,110",Nov 04 05:05 PM
Miller Joseph,VP & Controller,2021-10-31,Buy,75.4,3,222,"1,007",Nov 04 05:03 PM
Nachmias Stuart,President & CEO CET,2021-10-31,Buy,75.4,9,667,"1,199",Nov 04 05:03 PM
RESHESKE FRANCES,"SVP, Corporate Affairs",2021-09-30,Buy,72.59,1,106,"55,265",Oct 06 04:53 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-09-30,Buy,72.59,127,"9,233","8,435",Oct 06 04:50 PM
Nachmias Stuart,President & CEO CET,2021-09-30,Buy,72.59,23,"1,664","1,191",Oct 06 04:49 PM
Miller Joseph,VP & Controller,2021-09-30,Buy,72.59,13,948,"1,004",Oct 06 04:47 PM
Ketschke Matthew,President CECONY,2021-09-30,Buy,72.59,9,626,884,Oct 06 04:45 PM
HOGLUND ROBERT N,SVP & CFO,2021-09-30,Buy,72.59,161,"11,686","43,112",Oct 06 04:39 PM
Donnley Deneen L,SVP and General Counsel,2021-09-30,Buy,72.59,42,"3,058",938,Oct 06 04:37 PM
Cawley Timothy,"Director, President, CEO",2021-09-30,Buy,72.59,81,"5,848","17,111",Oct 06 04:36 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-09-30,Buy,72.59,14,996,788,Oct 06 04:34 PM
Sanchez Robert,"President & CEO, O&R",2021-09-30,Buy,72.59,74,"5,350","7,080",Oct 06 04:54 PM
Miller Joseph,VP & Controller,2021-09-15,Buy,73.99,1,82,991,Sep 17 04:37 PM
Sanchez Robert,"President & CEO, O&R",2021-08-31,Buy,75.45,31,"2,311","6,970",Sep 03 04:38 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-08-31,Buy,75.45,28,"2,079","8,308",Sep 03 04:37 PM
Miller Joseph,VP & Controller,2021-08-31,Buy,75.45,3,222,989,Sep 03 04:35 PM
Nachmias Stuart,President & CEO CET,2021-08-31,Buy,75.45,9,667,"1,168",Sep 03 04:36 PM
HOGLUND ROBERT N,SVP & CFO,2021-08-31,Buy,75.45,31,"2,315","42,951",Sep 03 04:34 PM
Ketschke Matthew,President CECONY,2021-08-31,Buy,75.45,1,111,872,Sep 03 04:34 PM
Cawley Timothy,"Director, President, CEO",2021-08-31,Buy,75.45,31,"2,316","16,897",Sep 03 04:32 PM
Donnley Deneen L,SVP and General Counsel,2021-08-31,Buy,75.45,31,"2,313",896,Sep 03 04:33 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-08-31,Buy,75.45,4,333,774,Sep 03 04:31 PM
Sanchez Robert,"President & CEO, O&R",2021-07-31,Buy,73.77,31,"2,311","6,939",Aug 05 05:05 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-07-31,Buy,73.77,28,"2,079","8,280",Aug 05 05:04 PM
Nachmias Stuart,President & CEO CET,2021-07-31,Buy,73.77,9,667,"1,159",Aug 05 05:02 PM
Miller Joseph,VP & Controller,2021-07-31,Buy,73.77,3,222,987,Aug 05 05:00 PM
Ketschke Matthew,President CECONY,2021-07-31,Buy,73.77,2,111,871,Aug 05 04:58 PM
HOGLUND ROBERT N,SVP & CFO,2021-07-31,Buy,73.77,31,"2,315","42,920",Aug 05 04:56 PM
