Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
VESSEY RUPERT,"EVP, Research & Early Dev.",2021-12-02,Option Exercise,0.0,"8,792",0,"55,756",Dec 06 06:27 PM
von Autenried Paul,"EVP, Chief Information Officer",2021-11-24,Sale,56.92,"17,353","987,733","63,536",Nov 24 05:25 PM
von Autenried Paul,"EVP, Chief Information Officer",2021-11-23,Sale,57.47,"15,418","886,072","80,889",Nov 24 05:25 PM
von Autenried Paul,"EVP, Chief Information Officer",2021-11-22,Sale,57.17,"18,363","1,049,813","96,307",Nov 24 05:25 PM
Caforio Giovanni,Board Chair and CEO,2021-09-20,Sale,60.64,"25,000","1,516,000","483,980",Sep 22 05:19 PM
Elkins David V,"EVP, Chief Financial Officer",2021-08-12,Option Exercise,48.49,"70,000","3,394,300","139,699",Aug 16 05:51 PM
Elkins David V,"EVP, Chief Financial Officer",2021-08-12,Sale,66.95,"99,691","6,674,497","69,699",Aug 16 05:51 PM
Powell Ann,"EVP, Chief Human Resources",2021-08-03,Sale,68.57,"23,280","1,596,310","47,613",Aug 04 04:46 PM
Caforio Giovanni,Chairman and CEO,2021-08-02,Sale,68.58,"20,000","1,371,600","508,980",Aug 04 04:47 PM
Elkins David V,"EVP, Chief Financial Officer",2021-08-01,Option Exercise,0.0,"46,403",0,"133,435",Aug 03 04:55 PM
VESSEY RUPERT,"EVP, Research & Early Dev.",2021-07-30,Option Exercise,58.49,"150,967","8,830,108","187,617",Aug 03 04:50 PM
Dubow Adam,"SVP,ChiefCompliance&EthicsOff.",2021-07-30,Sale,67.9,"2,466","167,441","13,777",Aug 03 04:56 PM
LEUNG SANDRA,"EVP, General Counsel",2021-07-30,Sale,68.04,"29,390","1,999,696","339,967",Aug 03 04:54 PM
VESSEY RUPERT,"EVP, Research & Early Dev.",2021-07-30,Sale,68.07,"158,393","10,782,154","36,650",Aug 03 04:50 PM
von Autenried Paul,"EVP, Chief Information Officer",2021-07-30,Sale,68.06,"25,000","1,701,375","114,670",Aug 03 04:49 PM
Santiago Karen Murphy,SVP & Controller,2021-07-01,Option Exercise,0.0,"1,069",0,"15,045",Jul 06 04:38 PM
Hirawat Samit,"EVP,Chief Med.Offr.,Drug Dev.",2021-07-01,Option Exercise,0.0,"9,356",0,"16,538",Jul 06 04:38 PM
