Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MacDonald Neil B,"SVP, GM of Compute",2021-12-13,Sale,15.17,"16,486","250,093","39,604",Dec 13 05:49 PM
Mottram Phil,"President, Intelligent Edge",2021-12-10,Option Exercise,15.21,"22,740","345,875","29,012",Dec 13 05:49 PM
MacDonald Neil B,"SVP, GM of Compute",2021-12-10,Option Exercise,15.21,"42,955","653,346","62,764",Dec 13 05:49 PM
Hotard Justin,"SVP, GM, HPC and AI",2021-12-10,Option Exercise,15.21,"61,900","941,499","47,505",Dec 13 05:48 PM
ROBBIATI TAREK,EVP & CFO,2021-12-10,Option Exercise,15.21,"152,753","2,323,373","173,082",Dec 13 05:48 PM
Ricci Jeff T,"SVP, Controller & PAO",2021-12-10,Option Exercise,15.21,"46,395","705,668","36,731",Dec 13 05:49 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-12-10,Option Exercise,15.21,"49,649","755,161","41,626",Dec 13 05:47 PM
Karros Kirt P,"SVP, Finance & Treasurer",2021-12-10,Option Exercise,15.21,"48,475","737,305","37,494",Dec 13 05:48 PM
Rothman Irv,Pres & CEO Financial Services,2021-12-10,Option Exercise,15.21,"38,130","579,957","77,957",Dec 13 05:46 PM
SCHULTZ JOHN F,"EVP, COLO",2021-12-10,Option Exercise,15.21,"142,481","2,167,136","180,875",Dec 13 05:44 PM
Neri Antonio F,President and CEO,2021-12-10,Option Exercise,15.21,"428,601","6,519,021","896,615",Dec 13 05:45 PM
MAY ALAN RICHARD,"EVP, Chief People Officer",2021-12-10,Option Exercise,15.21,"112,357","1,708,950","327,293",Dec 13 05:45 PM
MacDonald Neil B,"SVP, GM of Compute",2021-10-26,Sale,15.46,"8,535","131,951","27,992",Oct 26 08:16 PM
MacDonald Neil B,"SVP, GM of Compute",2021-10-23,Option Exercise,15.36,"13,470","206,899","41,185",Oct 26 08:16 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-10-22,Sale,15.65,"10,285","160,960",0,Oct 26 08:16 PM
Hotard Justin,"SVP, GM, HPC and MCS",2021-10-21,Sale,15.41,"12,286","189,327",0,Oct 21 06:56 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-10-19,Option Exercise,15.37,"14,373","220,913","14,373",Oct 21 06:56 PM
Hotard Justin,"SVP, GM, HPC and MCS",2021-10-19,Option Exercise,15.37,"18,004","276,721","17,991",Oct 21 06:56 PM
Neri Antonio F,President and CEO,2021-10-15,Option Exercise,8.92,"88,136","786,173","482,176",Oct 19 06:04 PM
Neri Antonio F,President and CEO,2021-10-15,Sale,15.26,"88,136","1,344,876","394,040",Oct 19 06:04 PM
ROBBIATI TAREK,EVP & CFO,2021-09-19,Option Exercise,13.55,"46,334","627,826","46,334",Sep 21 05:26 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-09-10,Sale,14.55,"16,512","240,250",0,Sep 14 05:51 PM
Rothman Irv,Pres & CEO Financial Services,2021-09-08,Sale,14.96,"10,000","149,600","31,620",Sep 08 06:36 PM
