Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
McFall Thomas,CFO & EVP,2021-08-03,Option Exercise,92.65,"19,784","1,832,988","25,580",Aug 05 04:38 PM
ANDREWS JONATHAN WYATT,SVP OF HR & TRAINING,2021-08-03,Option Exercise,146.68,"5,000","733,400","5,566",Aug 05 04:40 PM
ANDREWS JONATHAN WYATT,SVP OF HR & TRAINING,2021-08-03,Sale,616.05,"5,000","3,080,234",566,Aug 05 04:40 PM
McFall Thomas,CFO & EVP,2021-08-03,Sale,611.72,"19,784","12,102,316","5,796",Aug 05 04:38 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2021-08-03,Sale,615.34,"26,346","16,211,648","18,304",Aug 05 04:36 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-22,Option Exercise,262.38,831,"218,038","24,261",Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-22,Sale,610.0,831,"506,910","23,430",Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-20,Option Exercise,262.38,"5,486","1,439,417","28,916",Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-20,Sale,610.99,"5,486","3,351,917","23,430",Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-16,Option Exercise,256.56,"12,249","3,142,560","35,679",Jul 20 04:31 PM
FLETCHER JEREMY ADAM,SVP OF FINANCE/CONTROLLER,2021-07-16,Option Exercise,102.62,"5,000","513,100","6,039",Jul 20 04:32 PM
FLETCHER JEREMY ADAM,SVP OF FINANCE/CONTROLLER,2021-07-16,Sale,600.46,"5,000","3,002,276","1,039",Jul 20 04:32 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-16,Sale,600.47,"12,249","7,355,141","23,430",Jul 20 04:31 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2021-07-02,Option Exercise,180.46,"2,500","451,150","4,106",Jul 07 04:31 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2021-07-02,Sale,580.21,"2,500","1,450,514","1,606",Jul 07 04:31 PM
