Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Khan Ahmad A.,"President, Semi Proc. Control",2021-08-06,Option Exercise,0.0,"2,361",0,"15,032",Aug 11 07:26 PM
Lorig Brian,Executive Vice President,2021-08-06,Option Exercise,0.0,"1,012",0,"5,275",Aug 11 07:24 PM
Donzella Oreste,Executive Vice President,2021-08-06,Option Exercise,0.0,945,0,"9,137",Aug 11 07:25 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-08-06,Sale,351.54,932,"327,635",297,Aug 11 07:25 PM
Lorig Brian,Executive Vice President,2021-08-06,Sale,351.54,"1,864","655,271","2,909",Aug 11 07:24 PM
Higgins Bren D.,EVP & Chief Financial Officer,2021-08-05,Option Exercise,0.0,"7,702",0,"16,243",Aug 09 04:17 PM
Lorig Brian,Executive Vice President,2021-08-05,Option Exercise,0.0,"3,697",0,"4,263",Aug 09 04:18 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-08-05,Option Exercise,0.0,"1,849",0,"2,146",Aug 09 04:18 PM
WALLACE RICHARD P,President and CEO,2021-08-05,Option Exercise,0.0,"27,727",0,"109,420",Aug 09 04:18 PM
Khan Ahmad A.,"President, Semi Proc. Control",2021-08-05,Option Exercise,0.0,"8,472",0,"14,702",Aug 09 04:17 PM
Donzella Oreste,Executive Vice President,2021-08-05,Option Exercise,0.0,"3,851",0,"10,102",Aug 09 04:16 PM
Lorig Brian,Executive Vice President,2021-08-04,Sale,346.89,"1,654","573,756",566,Aug 06 04:25 PM
Donzella Oreste,Executive Vice President,2021-08-04,Sale,346.89,472,"163,732","6,251",Aug 06 04:26 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-08-04,Sale,346.89,"1,103","382,620",297,Aug 06 04:25 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-08-03,Option Exercise,0.0,"2,189",0,"1,861",Aug 05 04:35 PM
Lorig Brian,Executive Vice President,2021-08-03,Option Exercise,0.0,"3,283",0,"3,606",Aug 05 04:29 PM
Donzella Oreste,Executive Vice President,2021-08-03,Option Exercise,0.0,"3,283",0,"7,414",Aug 05 04:34 PM
WALLACE RICHARD P,President and CEO,2021-08-03,Option Exercise,0.0,"35,644",0,"91,862",Aug 05 04:32 PM
Higgins Bren D.,EVP & Chief Financial Officer,2021-08-03,Option Exercise,0.0,"9,849",0,"10,611",Aug 05 04:30 PM
Khan Ahmad A.,"President, Semi Proc. Control",2021-08-03,Option Exercise,0.0,"7,659",0,"10,010",Aug 05 04:31 PM
Lorig Brian,Executive Vice President,2021-08-03,Sale,347.23,695,"241,325","2,220",Aug 05 04:29 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-08-03,Sale,347.23,451,"156,601",297,Aug 05 04:35 PM
Donzella Oreste,Executive Vice President,2021-08-03,Sale,347.23,940,"326,396","5,069",Aug 05 04:34 PM
Khan Ahmad A.,"President, Semi Proc. Control",2021-08-02,Option Exercise,0.0,"3,161",0,"6,107",Aug 04 04:48 PM
WALLACE RICHARD P,President and CEO,2021-08-02,Option Exercise,0.0,"6,897",0,"67,142",Aug 04 04:48 PM
Higgins Bren D.,EVP & Chief Financial Officer,2021-08-02,Option Exercise,0.0,"2,874",0,"5,001",Aug 04 04:49 PM
Donzella Oreste,Executive Vice President,2021-08-02,Option Exercise,0.0,"1,437",0,"6,722",Aug 03 05:22 PM
Lorig Brian,Executive Vice President,2021-08-02,Option Exercise,0.0,"1,379",0,"1,945",Aug 03 05:24 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-08-02,Option Exercise,0.0,690,0,987,Aug 03 05:26 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-08-02,Sale,348.16,420,"146,227",297,Aug 03 05:26 PM
Lorig Brian,Executive Vice President,2021-08-02,Sale,348.16,875,"304,640",566,Aug 03 05:24 PM
Donzella Oreste,Executive Vice President,2021-08-02,Sale,348.16,876,"304,988","5,285",Aug 03 05:22 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-08-01,Option Exercise,0.0,643,0,940,Aug 03 05:26 PM
Lorig Brian,Executive Vice President,2021-08-01,Option Exercise,0.0,"1,394",0,"1,960",Aug 03 05:24 PM
Higgins Bren D.,EVP & Chief Financial Officer,2021-08-01,Option Exercise,0.0,"3,216",0,"3,722",Aug 03 05:25 PM
WALLACE RICHARD P,President and CEO,2021-08-01,Option Exercise,0.0,"6,432",0,"63,434",Aug 03 05:23 PM
Khan Ahmad A.,"President, Semi Proc. Control",2021-08-01,Option Exercise,0.0,"3,752",0,"4,807",Aug 03 05:24 PM
Donzella Oreste,Executive Vice President,2021-08-01,Option Exercise,0.0,"1,340",0,"6,625",Aug 03 05:22 PM
Kirloskar Virendra A,SVP & Chief Accounting Officer,2021-07-02,Sale,313.73,96,"30,118",297,Jul 06 04:55 PM
Lorig Brian,Executive Vice President,2021-07-02,Sale,313.73,96,"30,118",566,Jul 06 04:55 PM
Donzella Oreste,Executive Vice President,2021-07-01,Sale,324.15,136,"44,084","5,285",Jul 06 04:56 PM
