Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
TAN LIP BU,Executive Chairman,2022-02-23,Option Exercise,19.6,400,"7,840","727,664",Feb 25 05:44 PM
TAN LIP BU,Executive Chairman,2022-02-23,Sale,150.61,400,"60,245","727,264",Feb 25 05:44 PM
Cunningham Paul,Sr. Vice President,2022-02-22,Sale,134.63,"1,000","134,630","90,174",Feb 24 07:08 PM
Cunningham Paul,Sr. Vice President,2022-01-19,Sale,154.4,"1,000","154,400","91,363",Jan 21 05:55 PM
TAN LIP BU,Executive Chairman,2022-01-18,Option Exercise,19.6,"50,000","980,000","777,145",Jan 20 06:54 PM
TAN LIP BU,Executive Chairman,2022-01-18,Sale,154.99,"50,000","7,749,434","727,145",Jan 20 06:54 PM
Cunningham Paul,Sr. Vice President,2021-12-22,Sale,182.92,"1,000","182,920","93,108",Dec 27 04:50 PM
Adams Mark,Director,2021-12-07,Sale,181.98,"6,000","1,091,853","1,377",Dec 09 06:04 PM
Cunningham Paul,Sr. Vice President,2021-12-06,Sale,177.87,"1,000","177,870","94,108",Dec 08 06:41 PM
WALL JOHN M,Sr. VP & CFO,2021-12-01,Sale,179.98,"5,233","941,838","123,997",Dec 03 07:19 PM
DEVGAN ANIRUDH,President,2021-11-19,Option Exercise,30.79,"25,000","769,750","249,596",Nov 23 06:28 PM
DEVGAN ANIRUDH,President,2021-11-19,Sale,189.0,"25,000","4,725,000","224,596",Nov 23 06:28 PM
DEVGAN ANIRUDH,President,2021-11-16,Option Exercise,30.79,"25,000","769,750","249,596",Nov 18 06:57 PM
DEVGAN ANIRUDH,President,2021-11-16,Sale,184.0,"25,000","4,600,000","224,596",Nov 18 06:57 PM
DEVGAN ANIRUDH,President,2021-11-04,Option Exercise,30.79,"25,000","769,750","249,596",Nov 08 06:13 PM
DEVGAN ANIRUDH,President,2021-11-04,Sale,179.0,"25,000","4,475,100","224,596",Nov 08 06:13 PM
Cunningham Paul,Sr. Vice President,2021-10-22,Sale,165.81,"1,000","165,810","95,108",Oct 26 07:07 PM
BECKLEY THOMAS P,Sr. Vice President,2021-10-21,Option Exercise,19.6,"18,000","352,800","245,678",Oct 25 06:21 PM
BECKLEY THOMAS P,Sr. Vice President,2021-10-21,Sale,165.0,"30,944","5,105,760","214,734",Oct 25 06:21 PM
TAN LIP BU,CEO,2021-10-15,Option Exercise,17.16,"50,000","858,000","777,145",Oct 19 05:37 PM
TAN LIP BU,CEO,2021-10-15,Sale,156.16,"50,000","7,808,133","727,145",Oct 19 05:37 PM
Cunningham Paul,Sr. Vice President,2021-09-24,Sale,162.39,"1,000","162,390","96,108",Sep 28 05:33 PM
TAN LIP BU,CEO,2021-09-15,Option Exercise,17.16,"50,000","858,000","777,145",Sep 17 05:52 PM
TAN LIP BU,CEO,2021-09-15,Sale,166.65,"49,999","8,332,415","727,145",Sep 17 05:52 PM
TENG CHIN-CHI,Sr. Vice President,2021-09-09,Sale,165.62,"7,500","1,242,142","164,674",Sep 10 06:05 PM
DEVGAN ANIRUDH,President,2021-08-24,Sale,158.71,"3,922","622,461","224,596",Aug 24 05:06 PM
ZAMAN ANEEL,Sr. Vice President,2021-08-24,Sale,158.71,"1,765","280,123","116,377",Aug 24 05:38 PM
ZAMAN ANEEL,Sr. Vice President,2021-08-23,Sale,155.86,"1,409","219,607","118,142",Aug 24 05:38 PM
Cunningham Paul,Sr. Vice President,2021-08-23,Sale,155.86,"1,000","155,860","97,108",Aug 24 05:22 PM
ZAMAN ANEEL,Sr. Vice President,2021-08-18,Option Exercise,55.34,"14,003","774,989","135,289",Aug 20 05:57 PM
ZAMAN ANEEL,Sr. Vice President,2021-08-18,Sale,148.98,"14,003","2,086,167","121,286",Aug 20 05:57 PM
DEVGAN ANIRUDH,President,2021-08-17,Sale,150.45,"2,817","423,818","232,374",Aug 17 09:19 PM
TAN LIP BU,CEO,2021-08-16,Option Exercise,17.16,"50,000","858,000","785,984",Aug 17 09:53 PM
TAN LIP BU,CEO,2021-08-16,Sale,151.56,"50,000","7,577,998","735,984",Aug 17 09:53 PM
ZAMAN ANEEL,Sr. Vice President,2021-08-02,Sale,148.09,32,"4,739","122,671",Aug 04 06:30 PM
Cunningham Paul,Sr. Vice President,2021-07-23,Sale,143.59,"1,000","143,590","98,521",Jul 26 08:06 PM
TAN LIP BU,CEO,2021-07-15,Option Exercise,17.16,"50,000","858,000","793,894",Jul 19 08:38 PM
TAN LIP BU,CEO,2021-07-15,Sale,137.43,"50,000","6,871,643","743,894",Jul 19 08:38 PM
