Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
VAN CAMP PETER,Executive Chairman,2022-03-11,Sale,702.71,424,"297,951","7,131",Mar 14 04:35 PM
VAN CAMP PETER,Executive Chairman,2022-03-10,Option Exercise,0.0,424,0,"7,555",Mar 14 04:35 PM
TAYLOR KEITH D,Chief Financial Officer,2022-03-10,Option Exercise,0.0,"1,058",0,"23,178",Mar 14 04:34 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-03-10,Option Exercise,0.0,898,0,"18,144",Mar 14 04:32 PM
Meyers Charles J,CEO and President,2022-03-10,Option Exercise,0.0,"2,229",0,"21,912",Mar 14 04:25 PM
Lin Jonathan,"EVP, GM, Data Center Services",2022-03-10,Option Exercise,0.0,401,0,"5,108",Mar 14 04:23 PM
Miller Simon,Chief Accounting Officer,2022-03-10,Option Exercise,0.0,318,0,"3,963",Mar 14 04:31 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-03-10,Option Exercise,0.0,877,0,"22,517",Mar 14 04:21 PM
Campbell Michael Earl,Chief Sales Officer,2022-03-10,Option Exercise,0.0,671,0,"12,715",Mar 14 04:20 PM
VAN CAMP PETER,Executive Chairman,2022-03-08,Sale,688.05,"1,000","688,050","7,131",Mar 09 09:37 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-03-02,Sale,705.98,67,"47,300","21,640",Mar 03 04:19 PM
Lin Jonathan,"EVP, GM, Data Center Services",2022-03-02,Sale,704.34,251,"176,790","4,707",Mar 03 04:21 PM
Campbell Michael Earl,Chief Sales Officer,2022-03-02,Sale,705.1,67,"47,242","12,044",Mar 03 04:18 PM
Meyers Charles J,CEO and President,2022-03-02,Sale,705.22,"1,744","1,229,904","19,683",Mar 03 04:23 PM
TAYLOR KEITH D,Chief Financial Officer,2022-03-02,Sale,705.42,81,"57,139","22,120",Mar 03 04:33 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-03-02,Sale,705.68,57,"40,224","17,246",Mar 03 04:30 PM
Miller Simon,Chief Accounting Officer,2022-03-02,Sale,704.35,370,"260,609","3,645",Mar 03 04:27 PM
Miller Simon,Chief Accounting Officer,2022-03-01,Option Exercise,0.0,"1,104",0,"4,015",Mar 03 04:27 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-03-01,Option Exercise,0.0,132,0,"17,303",Mar 03 04:30 PM
TAYLOR KEITH D,Chief Financial Officer,2022-03-01,Option Exercise,0.0,159,0,"22,201",Mar 03 04:33 PM
Meyers Charles J,CEO and President,2022-03-01,Option Exercise,0.0,661,0,"21,427",Mar 03 04:23 PM
Campbell Michael Earl,Chief Sales Officer,2022-03-01,Option Exercise,0.0,132,0,"12,111",Mar 03 04:18 PM
Lin Jonathan,"EVP, GM, Data Center Services",2022-03-01,Option Exercise,0.0,869,0,"4,958",Mar 03 04:21 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-03-01,Option Exercise,0.0,132,0,"21,707",Mar 03 04:19 PM
VAN CAMP PETER,Executive Chairman,2022-02-25,Sale,699.2,165,"115,369","8,131",Feb 28 05:58 PM
Campbell Michael Earl,Chief Sales Officer,2022-02-25,Sale,700.49,738,"516,958","11,979",Feb 28 05:49 PM
Meyers Charles J,CEO and President,2022-02-25,Sale,701.51,"2,879","2,019,659","20,766",Feb 28 05:53 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-02-25,Sale,701.47,936,"656,578","17,171",Feb 28 05:55 PM
TAYLOR KEITH D,Chief Financial Officer,2022-02-25,Sale,701.42,"1,158","812,241","22,042",Feb 28 05:57 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-02-25,Sale,701.49,878,"615,906","21,575",Feb 28 05:51 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-02-24,Option Exercise,0.0,"1,715",0,"22,453",Feb 25 04:31 PM
VAN CAMP PETER,Executive Chairman,2022-02-24,Option Exercise,0.0,320,0,"8,296",Feb 25 04:40 PM
TAYLOR KEITH D,Chief Financial Officer,2022-02-24,Option Exercise,0.0,"2,263",0,"23,200",Feb 25 04:39 PM
Meyers Charles J,CEO and President,2022-02-24,Option Exercise,0.0,"6,399",0,"23,645",Feb 25 04:35 PM
Meyers Charles J,CEO and President,2022-02-22,Sale,681.94,"3,171","2,162,430","17,246",Feb 22 08:31 PM
Meyers Charles J,CEO and President,2022-02-17,Sale,697.26,"2,825","1,969,763","20,417",Feb 22 08:31 PM
VAN CAMP PETER,Executive Chairman,2022-02-16,Sale,669.82,335,"224,390","7,976",Feb 17 04:37 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-02-16,Sale,669.32,843,"564,236","20,738",Feb 17 04:33 PM
Campbell Michael Earl,Chief Sales Officer,2022-02-16,Sale,669.23,798,"534,049","11,278",Feb 17 04:32 PM
Meyers Charles J,CEO and President,2022-02-16,Sale,669.05,"2,717","1,817,795","23,242",Feb 17 04:35 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-02-16,Sale,669.17,823,"550,728","15,954",Feb 17 04:36 PM
PAISLEY CHRISTOPHER B,Director,2022-02-16,Sale,677.64,50,"33,882","17,613",Feb 17 04:58 PM
TAYLOR KEITH D,Chief Financial Officer,2022-02-16,Sale,668.82,"1,228","821,306","20,937",Feb 17 04:41 PM
TAYLOR KEITH D,Chief Financial Officer,2022-02-15,Option Exercise,0.0,"2,455",0,"22,165",Feb 17 04:41 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-02-15,Option Exercise,0.0,"1,952",0,"16,777",Feb 17 04:36 PM
Meyers Charles J,CEO and President,2022-02-15,Option Exercise,0.0,"6,230",0,"25,959",Feb 17 04:35 PM
Campbell Michael Earl,Chief Sales Officer,2022-02-15,Option Exercise,0.0,"1,598",0,"12,076",Feb 17 04:32 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-02-15,Option Exercise,0.0,"1,686",0,"21,581",Feb 17 04:33 PM
VAN CAMP PETER,Executive Chairman,2022-02-15,Option Exercise,0.0,672,0,"8,311",Feb 17 04:37 PM
Meyers Charles J,CEO and President,2022-02-14,Sale,666.89,60,"40,013","19,729",Feb 15 05:50 PM
Campbell Michael Earl,Chief Sales Officer,2022-01-19,Sale,740.33,"2,945","2,180,272","10,443",Jan 20 04:21 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-01-19,Sale,740.12,"3,971","2,939,016","14,790",Jan 20 04:25 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-01-19,Sale,740.09,"3,512","2,599,197","19,860",Jan 20 04:22 PM
Meyers Charles J,CEO and President,2022-01-19,Sale,739.94,"9,579","7,087,862","19,754",Jan 20 04:24 PM
TAYLOR KEITH D,Chief Financial Officer,2022-01-19,Sale,740.21,"4,439","3,285,805","19,675",Jan 20 04:26 PM
VAN CAMP PETER,Executive Chairman,2022-01-19,Sale,740.23,"1,297","960,084","7,639",Jan 20 04:27 PM
Meyers Charles J,CEO and President,2022-01-18,Option Exercise,0.0,"21,823",0,"29,333",Jan 20 04:24 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-01-18,Option Exercise,0.0,"6,999",0,"23,372",Jan 20 04:22 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-01-18,Option Exercise,0.0,"9,358",0,"18,761",Jan 20 04:25 PM
Campbell Michael Earl,Chief Sales Officer,2022-01-18,Option Exercise,0.0,"5,869",0,"13,388",Jan 20 04:21 PM
TAYLOR KEITH D,Chief Financial Officer,2022-01-18,Option Exercise,0.0,"8,853",0,"24,114",Jan 20 04:26 PM
VAN CAMP PETER,Executive Chairman,2022-01-18,Option Exercise,0.0,"2,580",0,"8,936",Jan 20 04:27 PM
TAYLOR KEITH D,Chief Financial Officer,2021-11-18,Sale,799.99,"1,000","799,990","15,261",Nov 19 04:14 PM
PAISLEY CHRISTOPHER B,Director,2021-11-16,Sale,798.27,75,"59,870","17,663",Nov 17 04:10 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2021-11-08,Sale,783.0,143,"111,969","16,405",Nov 09 04:06 PM
Meyers Charles J,CEO and President,2021-09-07,Sale,872.8,"1,449","1,264,690","7,510",Sep 08 04:13 PM
Campbell Michael Earl,Chief Sales Officer,2021-09-03,Sale,884.36,"1,200","1,061,232","7,519",Sep 08 04:12 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2021-09-02,Sale,866.27,57,"49,377","9,403",Sep 03 04:18 PM
Campbell Michael Earl,Chief Sales Officer,2021-09-02,Sale,866.25,67,"58,039","8,719",Sep 03 04:16 PM
Meyers Charles J,CEO and President,2021-09-02,Sale,866.1,"1,140","987,352","8,959",Sep 03 04:12 PM
Miller Simon,Chief Accounting Officer,2021-09-02,Sale,862.22,542,"467,324","2,876",Sep 03 04:14 PM
Baack Sara,Chief Product Officer,2021-09-02,Sale,866.04,444,"384,523","13,443",Sep 03 04:11 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2021-09-02,Sale,866.19,67,"58,035","16,548",Sep 03 04:13 PM
TAYLOR KEITH D,Chief Financial Officer,2021-09-02,Sale,868.8,"4,081","3,545,580","16,261",Sep 03 04:21 PM
TAYLOR KEITH D,Chief Financial Officer,2021-09-01,Option Exercise,0.0,159,0,"20,342",Sep 03 04:21 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2021-09-01,Option Exercise,0.0,132,0,"11,835",Sep 03 04:18 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2021-09-01,Option Exercise,0.0,132,0,"16,615",Sep 03 04:13 PM
Baack Sara,Chief Product Officer,2021-09-01,Option Exercise,0.0,570,0,"13,887",Sep 03 04:11 PM
Miller Simon,Chief Accounting Officer,2021-09-01,Option Exercise,0.0,"1,105",0,"3,418",Sep 03 04:14 PM
Meyers Charles J,CEO and President,2021-09-01,Option Exercise,0.0,"2,589",0,"10,099",Sep 03 04:12 PM
Campbell Michael Earl,Chief Sales Officer,2021-09-01,Option Exercise,0.0,132,0,"8,786",Sep 03 04:16 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2021-09-01,Sale,866.93,"2,375","2,058,969","9,460",Sep 03 04:18 PM
