Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Athey Susan C,Director,2021-11-15,Sale,179.16,300,"53,748","2,741",Nov 15 07:42 PM
Diller Barry,Chairman & Sr. Executive,2021-11-11,Option Exercise,86.46,"250,000","21,614,500","268,665",Nov 15 07:42 PM
Dzielak Robert J,Chief Legal Officer & Sec'y,2021-11-09,Option Exercise,105.13,"70,000","7,359,100","114,266",Nov 12 06:21 PM
Dzielak Robert J,Chief Legal Officer & Sec'y,2021-11-09,Sale,187.5,"70,000","13,125,000","44,266",Nov 12 06:21 PM
KHOSROWSHAHI DARA,Director,2021-11-01,Option Exercise,91.75,"50,000","4,587,500","382,112",Nov 01 08:58 PM
KHOSROWSHAHI DARA,Director,2021-11-01,Sale,167.05,"50,000","8,352,429","332,112",Nov 01 08:58 PM
Athey Susan C,Director,2021-10-15,Sale,171.0,212,"36,252","3,041",Oct 15 05:19 PM
Anderson Beverly J,Director,2021-09-23,Option Exercise,0.0,887,0,887,Sep 24 08:41 PM
Dzielak Robert J,Chief Legal Officer & Sec'y,2021-09-22,Option Exercise,91.75,"58,993","5,412,608","103,259",Sep 22 04:36 PM
Dzielak Robert J,Chief Legal Officer & Sec'y,2021-09-22,Sale,155.85,"58,993","9,194,126","44,266",Sep 22 04:36 PM
Dzielak Robert J,Chief Legal Officer & Sec'y,2021-09-21,Option Exercise,91.75,"6,007","551,142","50,273",Sep 22 04:36 PM
Dzielak Robert J,Chief Legal Officer & Sec'y,2021-09-21,Sale,155.1,"6,007","931,681","44,266",Sep 22 04:36 PM
Athey Susan C,Director,2021-09-15,Sale,149.73,300,"44,919","3,253",Sep 15 04:42 PM
KHOSROWSHAHI DARA,Director,2021-09-14,Option Exercise,91.75,"50,000","4,587,500","382,112",Sep 15 04:42 PM
KHOSROWSHAHI DARA,Director,2021-09-14,Sale,150.14,"50,000","7,506,935","332,112",Sep 15 04:42 PM
Altman Samuel H.,Director,2021-09-10,Option Exercise,0.0,635,0,"2,318",Sep 10 09:01 PM
Dolgen Jonathan L,Director Emeritus,2021-09-07,Sale,144.56,"4,000","578,223","40,554",Sep 09 07:43 PM
Athey Susan C,Director,2021-08-16,Sale,147.3,300,"44,190","3,553",Aug 17 04:37 PM
Soliday Lance A,Chief Accounting Officer,2021-08-16,Sale,144.35,375,"54,131","7,728",Aug 17 04:37 PM
Soliday Lance A,Chief Accounting Officer,2021-08-15,Option Exercise,0.0,667,0,"8,269",Aug 17 04:37 PM
Hart Eric M.,Chief Financial Officer,2021-08-15,Option Exercise,0.0,"2,603",0,"18,327",Aug 17 04:37 PM
Diller Barry,Chairman & Sr. Executive,2021-08-15,Option Exercise,0.0,"4,994",0,"21,532",Aug 17 04:36 PM
Dzielak Robert J,Chief Legal Officer & Sec'y,2021-08-15,Option Exercise,0.0,"3,222",0,"45,537",Aug 17 04:37 PM
Kern Peter M,CEO and Vice Chairman,2021-08-15,Option Exercise,0.0,"1,584",0,"124,601",Aug 17 04:37 PM
Athey Susan C,Director,2021-07-15,Sale,159.69,300,"47,907","3,853",Jul 16 04:43 PM
KHOSROWSHAHI DARA,Director,2021-07-01,Option Exercise,91.75,"50,000","4,587,500","382,112",Jul 01 07:12 PM
KHOSROWSHAHI DARA,Director,2021-07-01,Sale,166.63,"50,000","8,331,492","332,112",Jul 01 07:12 PM
