Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
IRWIN BRADLEY C,Director,2021-12-01,Option Exercise,34.81,"14,904","518,808","63,866",Dec 02 09:59 AM
IRWIN BRADLEY C,Director,2021-12-01,Sale,91.57,"14,904","1,364,756","48,962",Dec 02 09:59 AM
Dierker Richard A,E.V.P. Finance & C.F.O.,2021-12-01,Sale,91.36,"46,679","4,264,715","6,751",Dec 02 10:12 AM
Craigie James,Director,2021-12-01,Sale,92.04,"342,328","31,507,116","9,832",Dec 02 10:53 AM
WINKLEBLACK ARTHUR B,Director,2021-11-30,Option Exercise,41.91,"14,660","614,474","33,789",Dec 01 03:01 PM
Craigie James,Director,2021-11-30,Option Exercise,26.91,"164,471","4,425,092","174,303",Dec 01 02:20 PM
IRWIN BRADLEY C,Director,2021-11-30,Option Exercise,34.81,600,"20,886","49,562",Dec 01 02:33 PM
Dierker Richard A,E.V.P. Finance & C.F.O.,2021-11-30,Option Exercise,50.28,"53,281","2,678,969","60,032",Dec 01 02:46 PM
Dierker Richard A,E.V.P. Finance & C.F.O.,2021-11-30,Sale,90.33,"53,281","4,813,049","6,751",Dec 01 02:46 PM
WINKLEBLACK ARTHUR B,Director,2021-11-30,Sale,92.4,"12,000","1,108,762","7,129",Dec 01 03:30 PM
IRWIN BRADLEY C,Director,2021-11-30,Sale,93.01,600,"55,803","48,962",Dec 01 02:33 PM
Craigie James,Director,2021-11-30,Sale,92.51,"164,471","15,215,804","9,832",Dec 01 02:20 PM
WINKLEBLACK ARTHUR B,Director,2021-11-30,Sale,92.36,"14,660","1,353,981","19,129",Dec 01 03:01 PM
Bomhard Britta,EVP & Chief Marketing Officer,2021-08-20,Option Exercise,46.95,"38,738","1,818,854","43,021",Aug 23 01:55 PM
SHEARER ROBERT K,Director,2021-08-20,Option Exercise,41.91,"14,660","614,474","43,768",Aug 23 01:30 PM
SHEARER ROBERT K,Director,2021-08-20,Sale,86.6,"14,660","1,269,524","29,108",Aug 23 01:30 PM
Bomhard Britta,EVP & Chief Marketing Officer,2021-08-20,Sale,86.68,"38,738","3,357,701","4,283",Aug 23 01:55 PM
Bomhard Britta,EVP & Chief Marketing Officer,2021-08-03,Option Exercise,34.81,"1,937","67,427","6,220",Aug 04 05:34 PM
Bomhard Britta,EVP & Chief Marketing Officer,2021-08-03,Sale,85.95,"1,937","166,485","4,283",Aug 04 05:34 PM
Bomhard Britta,EVP & Chief Marketing Officer,2021-08-02,Option Exercise,50.28,"40,675","2,045,139","44,958",Aug 04 05:34 PM
Bomhard Britta,EVP & Chief Marketing Officer,2021-08-02,Sale,85.59,"40,675","3,481,373","4,283",Aug 04 05:34 PM
Hemsey Rene,"EVP, HR",2021-07-02,Option Exercise,85.27,20,"1,705","6,222",Jul 07 02:34 PM
Bruno Barry A.,"EVP, International",2021-07-02,Option Exercise,85.27,20,"1,705","4,159",Jul 07 02:32 PM
