Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
GOLDSTEIN JOSEPH L,Director,2022-03-30,Option Exercise,374.12,"2,431","909,486","8,513",Apr 01 04:08 PM
Bassler Bonnie L,Director,2022-03-30,Option Exercise,380.95,"1,240","472,378","2,322",Apr 01 04:08 PM
Bassler Bonnie L,Director,2022-03-30,Sale,700.0,"1,240","868,000","1,082",Apr 01 04:08 PM
VAGELOS P ROY,Director,2022-03-30,Sale,700.01,"28,572","20,000,686","23,461",Apr 01 04:08 PM
GOLDSTEIN JOSEPH L,Director,2022-03-30,Sale,700.0,"2,431","1,701,700","6,082",Apr 01 04:08 PM
BROWN MICHAEL S,Director,2022-03-30,Sale,699.0,408,"285,192","1,082",Mar 31 04:04 PM
BROWN MICHAEL S,Director,2022-03-29,Option Exercise,374.12,"1,522","569,411","2,604",Mar 31 04:04 PM
BROWN MICHAEL S,Director,2022-03-29,Sale,699.0,"1,522","1,063,878","1,082",Mar 31 04:04 PM
Landry Robert E,EVP Finance CFO,2022-03-29,Sale,687.9,"2,683","1,845,630","28,744",Mar 30 04:42 PM
Landry Robert E,EVP Finance CFO,2022-03-28,Option Exercise,426.56,"14,500","6,185,095","34,293",Mar 30 04:42 PM
Tessier-Lavigne Marc,Director,2022-03-21,Option Exercise,380.95,"7,439","2,833,887","9,708",Mar 23 04:01 PM
Landry Robert E,EVP Finance CFO,2022-03-21,Option Exercise,381.92,400,"152,768","29,056",Mar 23 04:02 PM
Landry Robert E,EVP Finance CFO,2022-03-21,Sale,693.0,300,"207,900","28,656",Mar 23 04:02 PM
Tessier-Lavigne Marc,Director,2022-03-21,Sale,690.0,"7,439","5,132,910","2,269",Mar 23 04:01 PM
Tessier-Lavigne Marc,Director,2022-03-17,Option Exercise,376.69,"7,830","2,949,483","10,099",Mar 18 04:05 PM
Landry Robert E,EVP Finance CFO,2022-03-17,Option Exercise,381.92,365,"139,401","29,242",Mar 18 04:08 PM
Tessier-Lavigne Marc,Director,2022-03-17,Sale,680.0,"7,830","5,324,400","2,269",Mar 18 04:05 PM
Landry Robert E,EVP Finance CFO,2022-03-17,Sale,686.0,83,"56,938","28,877",Mar 18 04:08 PM
Tessier-Lavigne Marc,Director,2022-03-16,Option Exercise,374.12,"4,361","1,631,537","6,630",Mar 18 04:05 PM
Zoghbi Huda Y,Director,2022-03-16,Option Exercise,391.92,"2,000","783,840","3,082",Mar 18 04:14 PM
Tessier-Lavigne Marc,Director,2022-03-16,Sale,675.0,"4,361","2,943,675","2,269",Mar 18 04:05 PM
Landry Robert E,EVP Finance CFO,2022-03-16,Sale,677.0,300,"203,100","28,960",Mar 18 04:08 PM
Zoghbi Huda Y,Director,2022-03-16,Sale,675.0,"2,000","1,350,000","1,082",Mar 18 04:14 PM
VAGELOS P ROY,Director,2022-03-14,Option Exercise,179.13,"75,000","13,434,750","393,669",Mar 15 04:01 PM
McCourt Marion,EVP Commercial,2022-03-01,Option Exercise,342.93,"1,000","342,930","20,644",Mar 03 04:07 PM
McCourt Marion,EVP Commercial,2022-03-01,Sale,615.39,"1,000","615,390","19,644",Mar 03 04:07 PM
RYAN ARTHUR F,Director,2022-03-01,Sale,618.37,100,"61,837","22,382",Mar 03 04:19 PM
SING GEORGE L,Director,2022-02-28,Sale,615.5,"2,000","1,231,000","26,049",Mar 01 04:03 PM
SING GEORGE L,Director,2022-02-25,Sale,621.0,"2,000","1,242,000","28,049",Mar 01 04:03 PM
BROWN MICHAEL S,Director,2022-02-23,Sale,608.68,500,"304,340","7,162",Feb 24 04:07 PM
Van Plew Daniel P,"EVP & General Mgr, Industrial",2022-02-23,Sale,613.99,"6,781","4,163,489","30,578",Feb 24 04:11 PM
Van Plew Daniel P,"EVP & General Mgr, Industrial",2022-02-22,Option Exercise,399.66,"40,000","15,986,400","70,578",Feb 24 04:11 PM
MURPHY ANDREW J,EVP Research,2022-02-15,Sale,629.34,"3,540","2,227,851","58,470",Feb 16 04:18 PM
MURPHY ANDREW J,EVP Research,2022-02-14,Option Exercise,179.13,"10,000","1,791,300","68,470",Feb 16 04:18 PM
McCourt Marion,EVP Commercial,2022-02-01,Option Exercise,342.93,"1,000","342,930","20,644",Feb 02 04:14 PM
RYAN ARTHUR F,Director,2022-02-01,Sale,607.14,100,"60,714","22,482",Feb 02 04:16 PM
McCourt Marion,EVP Commercial,2022-02-01,Sale,607.46,"1,000","607,460","19,644",Feb 02 04:14 PM
McCourt Marion,EVP Commercial,2022-01-03,Option Exercise,342.93,"1,000","342,930","20,644",Jan 05 04:25 PM
RYAN ARTHUR F,Director,2022-01-03,Sale,624.95,100,"62,495","22,391",Jan 05 04:22 PM
McCourt Marion,EVP Commercial,2022-01-03,Sale,625.0,"1,000","625,000","19,644",Jan 05 04:25 PM
YANCOPOULOS GEORGE,President and Chief Scientific,2021-12-22,Option Exercise,221.08,"442,267","97,775,813","1,169,835",Dec 23 04:29 PM
McCourt Marion,EVP Commercial,2021-12-13,Sale,653.12,344,"224,673","19,644",Dec 14 04:05 PM
Landry Robert E,EVP Finance CFO,2021-12-13,Sale,662.5,116,"76,850","29,260",Dec 14 04:03 PM
Landry Robert E,EVP Finance CFO,2021-12-10,Option Exercise,555.67,"1,500","833,505","31,457",Dec 14 04:03 PM
MURPHY ANDREW J,EVP Research,2021-12-10,Sale,666.27,"7,122","4,745,202","59,167",Dec 10 06:42 PM
Landry Robert E,EVP Finance CFO,2021-12-10,Sale,666.42,781,"520,477","29,957",Dec 10 05:37 PM
Tessier-Lavigne Marc,Director,2021-12-09,Option Exercise,371.4,"3,784","1,405,378","5,862",Dec 10 05:41 PM
Landry Robert E,EVP Finance CFO,2021-12-09,Option Exercise,399.66,"4,250","1,698,555","34,207",Dec 10 05:37 PM
LAROSA JOSEPH J,EVP General Counsel and Secret,2021-12-09,Option Exercise,179.13,"30,000","5,373,900","46,520",Dec 10 05:30 PM
MURPHY ANDREW J,EVP Research,2021-12-09,Option Exercise,52.03,"16,500","858,495","75,667",Dec 10 06:42 PM
Tessier-Lavigne Marc,Director,2021-12-09,Sale,665.0,"3,784","2,516,360","2,078",Dec 10 05:41 PM
STAHL NEIL,EVP Research and Development,2021-12-03,Option Exercise,179.13,"72,500","12,986,925","101,309",Dec 06 04:10 PM
McCourt Marion,EVP Commercial,2021-12-01,Option Exercise,342.93,"1,000","342,930","18,038",Dec 02 04:04 PM
McCourt Marion,EVP Commercial,2021-12-01,Sale,639.13,"1,000","639,130","17,038",Dec 02 04:04 PM
RYAN ARTHUR F,Director,2021-12-01,Sale,637.53,100,"63,753","22,491",Dec 02 04:07 PM
SING GEORGE L,Director,2021-11-22,Sale,657.5,"2,000","1,315,000","29,858",Nov 23 04:29 PM
SCHLEIFER LEONARD S,President & CEO,2021-11-19,Option Exercise,221.08,"520,313","115,030,120","651,568",Nov 19 05:50 PM
SING GEORGE L,Director,2021-11-19,Sale,655.0,"1,000","655,000","31,858",Nov 23 04:29 PM
SING GEORGE L,Director,2021-11-18,Sale,650.0,"4,000","2,600,000","32,858",Nov 18 04:09 PM
Landry Robert E,EVP Finance CFO,2021-11-17,Sale,645.08,681,"439,299","25,986",Nov 18 04:23 PM
Landry Robert E,EVP Finance CFO,2021-11-16,Option Exercise,399.66,"3,750","1,498,725","29,736",Nov 18 04:23 PM
SING GEORGE L,Director,2021-11-16,Sale,650.0,750,"487,500","1,000",Nov 18 04:09 PM
SING GEORGE L,Director,2021-11-16,Sale,656.26,"6,000","3,937,580","36,858",Nov 18 04:09 PM
MURPHY ANDREW J,EVP Research,2021-11-16,Sale,647.17,"7,167","4,638,263","55,705",Nov 17 04:04 PM
Van Plew Daniel P,"EVP & General Mgr, Industrial",2021-11-16,Sale,656.86,"6,778","4,452,194","26,931",Nov 17 04:02 PM
Van Plew Daniel P,"EVP & General Mgr, Industrial",2021-11-15,Option Exercise,270.43,"25,000","6,760,750","51,931",Nov 17 04:02 PM
MURPHY ANDREW J,EVP Research,2021-11-15,Option Exercise,52.03,"16,579","862,605","72,284",Nov 17 04:04 PM
McCourt Marion,EVP Commercial,2021-11-01,Option Exercise,342.93,"1,000","342,930","18,038",Nov 03 04:09 PM
RYAN ARTHUR F,Director,2021-11-01,Sale,642.52,100,"64,252","23,091",Nov 03 04:11 PM
McCourt Marion,EVP Commercial,2021-11-01,Sale,640.0,"1,000","640,000","17,038",Nov 03 04:09 PM
McCourt Marion,EVP Commercial,2021-10-01,Option Exercise,342.93,"1,000","342,930","18,038",Oct 04 04:09 PM
RYAN ARTHUR F,Director,2021-10-01,Sale,569.49,100,"56,949","23,191",Oct 04 04:10 PM
McCourt Marion,EVP Commercial,2021-10-01,Sale,576.75,"1,000","576,750","17,038",Oct 04 04:09 PM
COLES N ANTHONY,Director,2021-09-15,Option Exercise,365.99,"11,948","4,372,807","12,850",Sep 17 04:01 PM
