Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Buck Michele,"Chairman, President and CEO",2022-02-07,Sale,205.08,"5,000","1,025,400","150,497",Feb 08 04:16 PM
Reiman Jason,SVP Chief Supply Chain Officer,2022-02-07,Sale,205.08,150,"30,762","12,590",Feb 08 04:11 PM
Turoff James,"SVP, GC & Secretary",2022-01-27,Option Exercise,99.9,"5,402","539,660","8,200",Jan 28 04:11 PM
Turoff James,"SVP, GC & Secretary",2022-01-27,Sale,195.67,"5,402","1,057,009","4,990",Jan 28 04:11 PM
Buck Michele,"Chairman, President and CEO",2022-01-07,Sale,196.45,"5,000","982,250","155,497",Jan 10 04:11 PM
Reiman Jason,SVP Chief Supply Chain Officer,2022-01-07,Sale,196.45,150,"29,468","12,740",Jan 10 04:09 PM
Arway Pamela M,Director,2022-01-07,Sale,196.45,269,"52,845","15,757",Jan 07 06:54 PM
Turoff James,"SVP, GC & Secretary",2021-12-29,Option Exercise,88.14,806,"71,041","5,529",Dec 30 04:13 PM
Turoff James,"SVP, GC & Secretary",2021-12-29,Sale,191.01,806,"153,954","4,990",Dec 30 04:13 PM
Reiman Jason,SVP Chief Supply Chain Officer,2021-12-16,Option Exercise,90.39,"1,402","126,727","14,292",Dec 17 04:11 PM
Reiman Jason,SVP Chief Supply Chain Officer,2021-12-16,Sale,191.0,"1,402","267,782","12,890",Dec 17 04:11 PM
Reiman Jason,SVP Chief Supply Chain Officer,2021-12-07,Sale,180.78,150,"27,117","12,890",Dec 08 04:08 PM
Buck Michele,"Chairman, President and CEO",2021-12-07,Sale,180.78,"5,000","903,900","160,497",Dec 08 04:10 PM
HERSHEY TRUST CO,10% Owner,2021-11-10,Sale,178.69,"11,100","1,983,445","48,230",Nov 12 11:37 AM
HERSHEY TRUST CO TRUSTEE IN TR,10% Owner,2021-11-10,Sale,178.69,"11,100","1,983,445","48,230",Nov 12 11:56 AM
Reiman Jason,SVP Chief Supply Chain Officer,2021-11-08,Sale,175.87,150,"26,380","13,040",Nov 09 04:21 PM
Buck Michele,"Chairman, President and CEO",2021-11-08,Sale,175.87,"5,000","879,350","165,497",Nov 09 04:11 PM
Arway Pamela M,Director,2021-10-07,Sale,179.12,288,"51,587","15,814",Oct 07 04:09 PM
Buck Michele,"Chairman, President and CEO",2021-10-07,Sale,179.12,"5,000","895,600","170,497",Oct 08 04:08 PM
Reiman Jason,SVP Chief Supply Chain Officer,2021-10-07,Sale,179.12,150,"26,868","13,190",Oct 08 04:05 PM
Raup Charles R,"President, U.S.",2021-09-27,Option Exercise,100.88,"4,523","456,303","15,208",Sep 28 04:50 PM
Raup Charles R,"President, U.S.",2021-09-27,Sale,173.75,"4,523","785,871","13,158",Sep 28 04:50 PM
Riggs Kristen J,"SVP, Chief Growth Officer",2021-09-08,Option Exercise,102.46,"2,574","263,739","7,887",Sep 10 09:14 AM
Riggs Kristen J,"SVP, Chief Growth Officer",2021-09-08,Sale,176.21,"3,774","665,014","6,543",Sep 10 09:14 AM
Riggs Kristen J,"SVP, Chief Growth Officer",2021-09-07,Option Exercise,102.63,"1,181","121,208","8,478",Sep 09 09:37 AM
Riggs Kristen J,"SVP, Chief Growth Officer",2021-09-07,Sale,175.42,"1,760","308,748","7,887",Sep 09 09:37 AM
Buck Michele,"Chairman, President and CEO",2021-09-07,Sale,177.93,"5,000","889,650","175,497",Sep 09 09:29 AM
Reiman Jason,SVP Chief Supply Chain Officer,2021-09-07,Sale,177.93,150,"26,690","13,340",Sep 09 09:23 AM
HERSHEY TRUST CO TRUSTEE IN TR,10% Owner,2021-08-02,Sale,178.48,"5,500","981,630","59,330",Aug 04 01:20 PM
HERSHEY TRUST CO,10% Owner,2021-08-02,Sale,178.48,"5,500","981,630","59,330",Aug 04 11:55 AM
Arway Pamela M,Director,2021-07-08,Sale,175.88,319,"56,106","15,861",Jul 12 08:41 AM
