Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Schoonman Geurt G,Senior Vice President,2022-02-03,Sale,92.54,"13,811","1,278,111","44,460",Feb 03 08:40 PM
Slentz Andrew P,Senior Vice President,2022-02-03,Sale,91.4,"23,771","2,172,669","40,520",Feb 03 08:38 PM
RIELLY JOHN P,EVP and CFO,2022-02-01,Option Exercise,0.0,"29,434",0,"305,936",Feb 03 08:43 PM
Hill Gregory P.,"COO and President, E&P",2022-02-01,Option Exercise,0.0,"69,535",0,"144,278",Feb 03 08:41 PM
Lowery-Yilmaz Barbara J,Senior Vice President,2022-02-01,Option Exercise,0.0,"22,810",0,"101,713",Feb 03 08:42 PM
HESS JOHN B,Chief Executive Officer,2022-02-01,Option Exercise,0.0,"110,371",0,"250,168",Feb 03 08:42 PM
Lynch Richard D.,Senior Vice President,2022-02-01,Option Exercise,0.0,"18,396",0,"53,174",Feb 03 08:41 PM
Schoonman Geurt G,Senior Vice President,2022-02-01,Option Exercise,0.0,"7,665",0,"46,366",Feb 03 08:40 PM
Goodell Timothy B.,"EVP, Gen. Counsel & Secretary",2022-02-01,Option Exercise,0.0,"29,434",0,"169,590",Feb 03 08:39 PM
Slentz Andrew P,Senior Vice President,2022-02-01,Option Exercise,0.0,"18,396",0,"64,291",Feb 03 08:38 PM
Hill Gregory P.,"COO and President, E&P",2021-12-08,Sale,81.35,"3,600","292,860","74,743",Dec 10 04:39 PM
Hill Gregory P.,"COO and President, E&P",2021-09-15,Sale,72.04,"15,000","1,080,600","78,343",Sep 17 05:10 PM
